"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"2GSFQVRL","journalArticle","2022","Gu, Y; Piao, Z; Yoo, SJ","STHarDNet: Swin Transformer with HarDNet for MRI Segmentation","APPLIED SCIENCES-BASEL","","2076-3417","10.3390/app12010468","","In magnetic resonance imaging (MRI) segmentation, conventional approaches utilize U-Net models with encoder-decoder structures, segmentation models using vision transformers, or models that combine a vision transformer with an encoder-decoder model structure. However, conventional models have large sizes and slow computation speed and, in vision transformer models, the computation amount sharply increases with the image size. To overcome these problems, this paper proposes a model that combines Swin transformer blocks and a lightweight U-Net type model that has an HarDNet blocks-based encoder-decoder structure. To maintain the features of the hierarchical transformer and shifted-windows approach of the Swin transformer model, the Swin transformer is used in the first skip connection layer of the encoder instead of in the encoder-decoder bottleneck. The proposed model, called STHarDNet, was evaluated by separating the anatomical tracings of lesions after stroke (ATLAS) dataset, which comprises 229 T1-weighted MRI images, into training and validation datasets. It achieved Dice, IoU, precision, and recall values of 0.5547, 0.4185, 0.6764, and 0.5286, respectively, which are better than those of the state-of-the-art models U-Net, SegNet, PSPNet, FCHarDNet, TransHarDNet, Swin Transformer, Swin UNet, X-Net, and D-UNet. Thus, STHarDNet improves the accuracy and speed of MRI image-based stroke diagnosis.","2022-01","2025-02-26 20:41:51","2025-02-26 20:41:51","","","","1","12","","","","","","","","","","English","","","","WOS:000751044200001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;28<br/>Total Times Cited:&nbsp;&nbsp;30<br/>Cited Reference Count:&nbsp;&nbsp;23</p>","","","ATLAS; HarDNet; segmentation; Swin transformer; U-Net","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A22HZM26","journalArticle","2024","Potter, IY; Yeritsyan, D; Mahar, S; Kheir, N; Vaziri, A; Putman, M; Rodriguez, EK; Wu, J; Nazarian, A; Vaziri, A","Proximal femur fracture detection on plain radiography via feature pyramid networks","SCIENTIFIC REPORTS","","2045-2322","10.1038/s41598-024-63001-2","","Hip fractures exceed 250,000 cases annually in the United States, with the worldwide incidence projected to increase by 240-310% by 2050. Hip fractures are predominantly diagnosed by radiologist review of radiographs. In this study, we developed a deep learning model by extending the VarifocalNet Feature Pyramid Network (FPN) for detection and localization of proximal femur fractures from plain radiography with clinically relevant metrics. We used a dataset of 823 hip radiographs of 150 subjects with proximal femur fractures and 362 controls to develop and evaluate the deep learning model. Our model attained 0.94 specificity and 0.95 sensitivity in fracture detection over the diverse imaging dataset. We compared the performance of our model against five benchmark FPN models, demonstrating 6-14% sensitivity and 1-9% accuracy improvement. In addition, we demonstrated that our model outperforms a state-of-the-art transformer model based on DINO network by 17% sensitivity and 5% accuracy, while taking half the time on average to process a radiograph. The developed model can aid radiologists and support on-premise integration with hospital cloud services to enable automatic, opportunistic screening for hip fractures.","2024-05-27","2025-02-26 20:41:51","2025-02-26 20:41:51","","","","1","14","","","","","","","","","","English","","","","WOS:001233645300005","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;4<br/>Total Times Cited:&nbsp;&nbsp;4<br/>Cited Reference Count:&nbsp;&nbsp;94</p>","","","ALGORITHM; BONE; Deep learning; DENSITY; EMERGENCY-DEPARTMENT; Fracture; Hip; HIP FRACTURE; IMPACT; OSTEOPOROSIS; PELVIC FRACTURES; Plain radiography; PREVALENCE; Proximal femur; TRENDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HWUIG8DK","journalArticle","2024","Dhakal, A; Gyawali, R; Wang, LG; Cheng, JL","CryoTransformer: a transformer model for picking protein particles from Cryo-EM micrographs","BIOINFORMATICS","","1367-4803","10.1093/bioinformatics/btae109","","Motivation: Cryo-electron microscopy (cryo-EM) is a powerful technique for determining the structures of large protein complexes. Picking single protein particles from cryo-EM micrographs (images) is a crucial step in reconstructing protein structures from them. However, the widely used template-based particle picking process requires some manual particle picking and is labor-intensive and time-consuming. Though machine learning and artificial intelligence (AI) can potentially automate particle picking, the current AI methods pick particles with low precision or low recall. The erroneously picked particles can severely reduce the quality of reconstructed protein structures, especially for the micrographs with low signal-to-noise-ratio (SNR). Results: To address these shortcomings, we devised CryoTransformer based on transformers, residual networks, and image processing techniques to accurately pick protein particles from cryo-EM micrographs. CryoTransformer was trained and tested on the largest labelled cryo-EM protein particle dataset-CryoPPP. It outperforms the current state-of-the-art machine learning methods of particle picking in terms of the resolution of 3D density maps reconstructed from the picked particles as well as F1-score, and is poised to facilitate the automation of the cryo-EM protein particle picking. Availability: The source code and data for CryoTransformer are openly available at: https://github.com/jianlin-cheng/CryoTransformer. Supplementary information are available at Bioinformatics online.","2024-03-04","2025-02-26 20:41:51","2025-02-26 20:41:51","","","","3","40","","","","","","","","","","English","","","","WOS:001177242800001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;8<br/>Total Times Cited:&nbsp;&nbsp;8<br/>Cited Reference Count:&nbsp;&nbsp;38</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4E6DXHN9","journalArticle","2025","Guo, YP; Lan, ZP; Sun, YG; Sun, YH; Li, XX; Wang, YR; Li, B","Research on occlusion pedestrian re-identification based on ViT model","JOURNAL OF SUPERCOMPUTING","","0920-8542","10.1007/s11227-024-06831-1","","Pedestrian re-identification (Re-ID) is an important task in intelligent surveillance and public safety. Traditional pedestrian re-identification methods show obvious limitations when facing the occlusion problem, leading to a significant decrease in re-identification accuracy. For this reason, we design an occlusion perceptual attention module (OPAM), which seeks to improve the model's capacity to grasp both local and global contextual information. Secondly, we bring in an improved feature fusion module FtF (Feature to Feature), which aims to fully utilize the rich information of convolutional features to enhance the feature representation capability of the visual transformer model. Finally, this paper constructs a comprehensive loss function robust triplet loss (RTL), which combines the triad loss and occlusion perception loss to enhance the performance and efficiency of pedestrian re-recognition. We conduct experiments on two recognized occluded pedestrian datasets, with Rank-1 of 73.6% and mAP of 63.2% on the Occluded-Duke dataset, which is an increase of 2.6% and 2.2% from baseline, respectively; and Rank-1 of 90.8% and mAP of 82.4% on the DukeMTMC-reID dataset. The good performance compared with state-of-the-art methods fully validates its validity and generalizability.","2025-01","2025-02-26 20:41:51","2025-02-26 20:41:51","","","","2","81","","","","","","","","","","English","","","","WOS:001395084700001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0<br/>Total Times Cited:&nbsp;&nbsp;0<br/>Cited Reference Count:&nbsp;&nbsp;35</p>","","","Attention mechanism; Feature fusion; Occlusion; Pedestrian re-recognition; PERSON REIDENTIFICATION","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IAFD7B2P","journalArticle","2024","Lv, SR; Yang, B; Wang, RY; Lu, SY; Tian, JW; Zheng, WF; Chen, XB; Yin, LR","Dynamic Multi-Granularity Translation System: DAG-Structured Multi-Granularity Representation and Self-Attention","SYSTEMS","","2079-8954","10.3390/systems12100420","","In neural machine translation (NMT), the sophistication of word embeddings plays a pivotal role in the model's ability to render accurate and contextually relevant translations. However, conventional models with single granularity of word segmentation cannot fully embed complex languages like Chinese, where the granularity of segmentation significantly impacts understanding and translation fidelity. Addressing these challenges, our study introduces the Dynamic Multi-Granularity Translation System (DMGTS), an innovative approach that enhances the Transformer model by incorporating multi-granularity position encoding and multi-granularity self-attention mechanisms. Leveraging a Directed Acyclic Graph (DAG), the DMGTS utilizes four levels of word segmentation for multi-granularity position encoding. Dynamic word embeddings are also introduced to enhance the lexical representation by incorporating multi-granularity features. Multi-granularity self-attention mechanisms are applied to replace the conventional self-attention layers. We evaluate the DMGTS on multiple datasets, where our system demonstrates marked improvements. Notably, it achieves significant enhancements in translation quality, evidenced by increases of 1.16 and 1.55 in Bilingual Evaluation Understudy (BLEU) scores over traditional static embedding methods. These results underscore the efficacy of the DMGTS in refining NMT performance.","2024-10","2025-02-26 20:41:51","2025-02-26 20:41:51","","","","10","12","","","","","","","","","","English","","","","WOS:001341816500001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0<br/>Total Times Cited:&nbsp;&nbsp;0<br/>Cited Reference Count:&nbsp;&nbsp;32</p>","","","dynamic multi-granularity translation system; dynamic word embedding; multi-granularity; natural language processing (NLP); neural machine translation; transformer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZEYT3UUT","journalArticle","2024","Sun, Z; Song, DJ; Peng, QK; Li, HZ; Li, PL","Improving long-term electricity time series forecasting in smart grid with a three-stage channel-temporal approach","JOURNAL OF CLEANER PRODUCTION","","0959-6526","10.1016/j.jclepro.2024.143051","","-Transformer-based models have shown progress in addressing electricity time series forecasting challenges. However, as the forecasting horizon extends, the computational complexity required to capture long-term global correlations may limit their ability to utilize extensive historical data. This paper proposes a non-Transformer model named Three-Stage Channel-Temporal (TSCT), designed to be lightweight and capable of handling longer look-back windows for long-term electricity time series forecasting (LTESF) in smart grid contexts. TSCT sequentially derives feature maps along two dimensions, channel and temporal, focusing on 'which ' and 'when ', respectively. Moreover, its dynamic capacity to decompose and fuse information enables the disentanglement of intricate temporal patterns, highlighting the fundamental characteristics inherent in the time series. Extensive experiments demonstrate that our proposed TSCT outperforms state-of-the-art methods in smart grid scenarios using a commonly used Electricity dataset. Notably, the TSCT approach exhibits significantly higher efficiency compared to Transformer-based methods: an impressive 85% reduction in trainable parameters, a substantial 99% reduction in GPU memory usage, a 94% reduction in running time, and a 49% reduction in inference time. Code is available at: https://github.com/Zhao-Sun/TSCT.","2024-08-25","2025-02-26 20:41:51","2025-02-26 20:41:51","","","","","468","","","","","","","","","","English","","","","WOS:001268378200001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;1<br/>Total Times Cited:&nbsp;&nbsp;1<br/>Cited Reference Count:&nbsp;&nbsp;52</p>","","","Deep learning; Electricity forecasting; Long-term time series forecasting; Non-Transformer; PREDICTION; Smart grid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9HPJFM2Y","journalArticle","2024","Cheng, YB; Qv, J; Feng, K; Han, T","A Bayesian adversarial probsparse Transformer model for long-term remaining useful life prediction","RELIABILITY ENGINEERING & SYSTEM SAFETY","","0951-8320","10.1016/j.ress.2024.110188","","Long-term remaining useful life (RUL) prediction is essential for the maintenance of safety -crucial engineering assets. Deep learning (DL) models, especially Transformer -based models have achieved outstanding performance in long-term RUL prediction. However, existing Transformer models neglect the impact of discrepancy loss in model training. The accumulation of the discrepancy loss during the inference will hamper the generalization of prediction model, resulting in an overfitting problem. To address the problem, this paper proposes a Bayesian Adversarial Probsparse Transformer (BAPT) model for long-term RUL prediction. Firstly, the adversarial learning method is leveraged to mitigate the impact of accumulated discrepancy loss caused by varying working conditions in long-term prediction, thus diminishing the error accumulation. Secondly, the Probsparse multi -head attention is adopted to enhance the efficiency of feature extraction. The Probsparse multi -head attention focuses on the significant degradation features in long time -series to reduce the computation complexity. Lastly, the Bayesian neural network is introduced to quantify the uncertainty in RUL prediction. The effectiveness of the proposed model is verified using two commercial aircraft turbofan engine datasets. The results indicate that BAPT model for long-term RUL prediction demonstrates better performance than the existing state-of-the-art models.","2024-08","2025-02-26 20:41:51","2025-02-26 20:41:51","","","","","248","","","","","","","","","","English","","","","WOS:001242531900001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;4<br/>Total Times Cited:&nbsp;&nbsp;4<br/>Cited Reference Count:&nbsp;&nbsp;46</p>","","","Adversarial learning; Bayesian deep-learning; Distribution discrepancy; Long time-series; Remaining useful life; Transformer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68STGW78","journalArticle","2024","Dere, MD; Lee, B","A Novel Approach to Surface EMG-Based Gesture Classification Using a Vision Transformer Integrated With Convolutive Blind Source Separation","IEEE JOURNAL OF BIOMEDICAL AND HEALTH INFORMATICS","","2168-2194","10.1109/JBHI.2023.3330289","","A robust pattern recognition framework is required for ideal real-time human-machine interface (HMI) applications. Convolutional neural networks and recurrent neural networks have been widely used for the classification of gestures based on electromyography (EMG), but few studies have demonstrated the effectiveness of using a vision transformer for this purpose. Additionally, the accuracy achieved is influenced by the efficacy of the preprocessing pipeline. This study assessed ViT with and without an attention mechanism for precise motor intent decoding by investigating various input features and integrating convolutive blind source separation (BSS) preprocessing. All investigations were carried out with two open-access high-density surface EMG datasets of 34 and 21 hand gestures recorded from 20 and 5 healthy subjects respectively. Integration of centering and optimal extension factors resulted in better performance with raw input. However, spatial whitening increased the model's sensitivity to noise. The best-performing BSS-integrated convolution vision transformer model (BSS-CViT) model yielded an accuracy of 96.61% and 91.98% on test datasets one and two. This is a promising result for future studies in real-time HMI applications.","2024-01","2025-02-26 20:41:51","2025-02-26 20:41:51","","181-192","","1","28","","","","","","","","","","English","","","","WOS:001139615300011","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;4<br/>Total Times Cited:&nbsp;&nbsp;4<br/>Cited Reference Count:&nbsp;&nbsp;61</p>","","","Convolutive blind source separation (BSS); DECOMPOSITION; gesture classification; high-density surface electromyography (HD-sEMG); human-machine interface (HMI); vision transformer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9XH6E8GY","journalArticle","2023","Li, HR; Yao, HX; Hou, YX","HPnet: Hybrid Parallel Network for Human Pose Estimation","SENSORS","","1424-8220","10.3390/s23094425","","Hybrid models which combine the convolution and transformer model achieve impressive performance on human pose estimation. However, the existing hybrid models on human pose estimation, which typically stack self-attention modules after convolution, are prone to mutual conflict. The mutual conflict enforces one type of module to dominate over these hybrid sequential models. Consequently, the performance of higher-precision keypoints localization is not consistent with overall performance. To alleviate this mutual conflict, we developed a hybrid parallel network by parallelizing the self-attention modules and the convolution modules, which conduce to leverage the complementary capabilities effectively. The parallel network ensures that the self-attention branch tends to model the long-range dependency to enhance the semantic representation, whereas the local sensitivity of the convolution branch contributes to high-precision localization simultaneously. To further mitigate the conflict, we proposed a cross-branches attention module to gate the features generated by both branches along the channel dimension. The hybrid parallel network achieves 75.6% and 75.4% AP on COCO validation and test-dev sets and achieves consistent performance on both higher-precision localization and overall performance. The experiments show that our hybrid parallel network is on par with the state-of-the-art human pose estimation models.","2023-04-30","2025-02-26 20:41:51","2025-02-26 20:41:51","","","","9","23","","","","","","","","","","English","","","","WOS:000987109600001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;3<br/>Total Times Cited:&nbsp;&nbsp;3<br/>Cited Reference Count:&nbsp;&nbsp;50</p>","","","complementary capability; cross-branches attention; human pose estimation; hybrid parallel model; semantic conflict","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U83CJ6UM","journalArticle","2022","Peng, YS; Zhang, YW; Tu, B; Li, QM; Li, WJ","Spatial-Spectral Transformer With Cross-Attention for Hyperspectral Image Classification","IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING","","0196-2892","10.1109/TGRS.2022.3203476","","Convolutional neural networks (CNNs) have been widely used in hyperspectral image (HSI) classification tasks because of their excellent local spatial feature extraction capabilities. However, because it is difficult to establish dependencies between long sequences of data for CNNs, there are limitations in the process of processing hyperspectral spectral sequence features. To overcome these limitations, inspired by the Transformer model, a spatial-spectral transformer with cross-attention (CASST) method is proposed. Overall, the method consists of a dual-branch structures, i.e., spatial and spectral sequence branches. The former is used to capture fine-grained spatial information of HSI, and the latter is adopted to extract the spectral features and establish interdependencies between spectral sequences. Specifically, to enhance the consistency among features and relieve computational burden, we design a spatial-spectral cross-attention module with weighted sharing to extract the interactive spatial-spectral fusion feature intra Transformer block, while also developing a spatial-spectral weighted sharing mechanism to capture the robust semantic feature inter Transformer block. Performance evaluation experiments are conducted on three hyperspectral classification datasets, demonstrating that the CASST method achieves better accuracy than the state-of-the-art Transformer classification models and mainstream classification networks.","2022","2025-02-26 20:41:51","2025-02-26 20:41:51","","","","","60","","","","","","","","","","English","","","","WOS:000856251200021","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;47<br/>Total Times Cited:&nbsp;&nbsp;47<br/>Cited Reference Count:&nbsp;&nbsp;53</p>","","","Convolutional neural network (CNN); cross-attention; GRAPH CONVOLUTIONAL NETWORKS; hyperspectral image (HSI) classification; local spatial features; long sequence data; transformer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TII86QQS","journalArticle","2021","Duan, GD; Yang, HB; Qin, K; Huang, TX","Improving Neural Machine Translation Model with Deep Encoding Information","COGNITIVE COMPUTATION","","1866-9956","10.1007/s12559-021-09860-7","","Availability of very high computational power along with the development of deep neural network (DNN) technology has enabled rapid progress of machine translation technology. The powerful representation ability of the deep neural network also enables the neural machine translation technology (NMT) to exploit the available large-scale bilingual parallel corpus as well as the computing power to provide a highly effective translation model. Nevertheless, the existing neural machine translation models only utilize the top layer encoder information, whereas the information available in deeper encoding layers is often ignored. This significantly constrains the performance of the translation model. To address this issue, in this paper, we propose a novel neural machine translation model which can fully exploit the deep encoding information. The core idea is to use different ways of aggregating the information from different encoding layers. We further design three different aggregation strategies including parallel layer, multi-layer, and dynamic layer encoding information aggregations. Three translation models are correspondingly trained and compared with the baseline transformer model for the Chinese-to-English translation task. The experimental results indicate that the BLEU-4 score of the proposed model has been increased by 0.89 compared with that of the benchmark model. Experiments demonstrate the effectiveness of the proposed method.","2021-07","2025-02-26 20:41:51","2025-02-26 20:41:51","","972-980","","4","13","","","","","","","","","","English","","","","WOS:000650546500001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;10<br/>Total Times Cited:&nbsp;&nbsp;11<br/>Cited Reference Count:&nbsp;&nbsp;24</p>","","","Deep encoding information; Deep neural network; Neural machine translation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JQDVJFHW","journalArticle","2025","Arya, RK; Jain, S; Chattopadhyay, P; Srivastava, R","HSIRMamba: An effective feature learning for hyperspectral image classification using residual Mamba","IMAGE AND VISION COMPUTING","","0262-8856","10.1016/j.imavis.2024.105387","","Deep learning models have recently demonstrated outstanding results in classifying hyperspectral images (HSI). The Transformer model is among the various deep learning models that have received increasing interest due to its superior ability to simulate the long-term dependence of spatial-spectral information in HSI. Due to its selfattention mechanism, the Transformer exhibits quadratic computational complexity, which makes it heavier than other models and limits its application in the processing of HSI. Fortunately, the newly developed state space model Mamba exhibits excellent computing effectiveness and achieves Transformer-like modeling capabilities. Therefore, we propose a novel enhanced Mamba-based model called HSIRMamba that integrates residual operations into the Mamba architecture by combining the power of Mamba and the residual network to extract the spectral properties of HSI more effectively. It also includes a concurrent dedicated block for spatial analysis using a convolutional neural network. HSIRMamba extracts more accurate features with low computational power, making it more powerful than transformer-based models. HSIRMamba was tested on three majorly used HSI Datasets-Indian Pines, Pavia University, and Houston 2013. The experimental results demonstrate that the proposed method achieves competitive results compared to state-of-the-art methods.","2025-02","2025-02-26 20:41:51","2025-02-26 20:41:51","","","","","154","","","","","","","","","","English","","","","WOS:001392850600001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0<br/>Total Times Cited:&nbsp;&nbsp;0<br/>Cited Reference Count:&nbsp;&nbsp;73</p>","","","Classification; CNN; Feature extraction; Hyperspectral image; Mamba; NETWORKS; REPRESENTATION; State space model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XKVAWU8E","journalArticle","2024","Dawood, K; Tursun, S","Optimized gap positions for improved leakage impedance in dry-type transformer design","RESULTS IN ENGINEERING","","2590-1230","10.1016/j.rineng.2024.102632","","The power and distribution transformers must be properly designed to operate in a variety of conditions and manufactured following all applicable international standards to provide a reliable energy supply to consumers. The transformer can fail if it is improperly designed, and it cannot withstand the short-circuit condition if the short-circuit current is not calculated properly. Short-circuit current can be easily calculated by evaluating the leakage impedance. Customers can also demand the transformer companies to increase or decrease the leakage impedance. This paper evaluates the effect of the gap's position in the four different sections of the high voltage winding on the leakage impedance of the two-winding transformer and proposes effective design options for minimizing the leakage impedance. The accuracy of the finite element models was also investigated using an experimental laboratory transformer model specially designed for optimizing the leakage impedance. The experimental and finite element methods results show that the leakage impedance can be changed to the desired value and limits and easily assessed by the finite element analysis technique. The results indicate that even with the same use of the winding and core material, there was a considerable difference in the leakage impedance for each of the conditions.","2024-09","2025-02-26 20:41:51","2025-02-26 20:41:51","","","","","23","","","","","","","","","","English","","","","WOS:001290444600001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;2<br/>Total Times Cited:&nbsp;&nbsp;2<br/>Cited Reference Count:&nbsp;&nbsp;26</p>","","","Dry type transformer; Finite element analysis; Gaps; Leakage impedance; Numerical technique; Optimization; REACTANCE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NFFJF2L6","journalArticle","2024","Ju, ZX; Wang, HB; Luo, JJ; Sun, FC","Enhancing human-robot communication with a comprehensive language-conditioned imitation policy for embodied robots in smart cities","COMPUTER COMMUNICATIONS","","0140-3664","10.1016/j.comcom.2024.04.029","","Integrating Embodied Robots into a smart city's networked system can significantly enhance the city's operational efficiency. These robots can be connected to the city's network, receiving and transmitting data in real time for enhancing human-robot communications. Language -conditioned robot behavior plays a vital role in executing complex tasks by associating human commands or instructions with perception and actions. However, most language -conditioned policy -related research is limited to specific datasets and cannot generalize across different environments. In this study, we propose a novel imitation learning framework tailored for language -conditioned robotic tasks. Our framework includes specialized encoders designed for various benchmarks and utilizes two distinct models: the Transformer and Diffusion models. We rigorously evaluate this framework in three different robotic environments. Our findings indicate that the framework consistently delivers superior performance across multiple domains. Notably, we observe that the Transformer model is particularly effective in managing tasks with long trajectories, whereas the Diffusion model demonstrates enhanced proficiency in generating trajectories from limited training datasets. Our approach showcases remarkable generalization capabilities across a range of tasks and achieves significantly higher success rates in task completion.","2024-06-01","2025-02-26 20:41:51","2025-02-26 20:41:51","","177-187","","","22","","","","","","","","","","English","","","","WOS:001239499200001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;1<br/>Total Times Cited:&nbsp;&nbsp;1<br/>Cited Reference Count:&nbsp;&nbsp;42</p>","","","Embodied robot; Human-robot communication; Imitation learning; Neural network; Smart city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XFC254RE","journalArticle","2023","Kroll, A; Ranjan, S; Engqvist, MKM; Lercher, MJ","A general model to predict small molecule substrates of enzymes based on machine and deep learning","NATURE COMMUNICATIONS","","2041-1723","10.1038/s41467-023-38347-2","","For most proteins annotated as enzymes, it is unknown which primary and/or secondary reactions they catalyze. Experimental characterizations of potential substrates are time-consuming and costly. Machine learning predictions could provide an efficient alternative, but are hampered by a lack of information regarding enzyme non-substrates, as available training data comprises mainly positive examples. Here, we present ESP, a general machine-learning model for the prediction of enzyme-substrate pairs with an accuracy of over 91% on independent and diverse test data. ESP can be applied successfully across widely different enzymes and a broad range of metabolites included in the training data, outperforming models designed for individual, well-studied enzyme families. ESP represents enzymes through a modified transformer model, and is trained on data augmented with randomly sampled small molecules assigned as non-substrates. By facilitating easy in silico testing of potential substrates, the ESP web server may support both basic and applied science. For many enzymes, it is unknown which primary and/or secondary reactions they catalyze. Here, the authors use machine and deep learning to develop a general model for the prediction of enzyme-small molecule substrate pairs and make the resulting model available through a webserver.","2023-05-15","2025-02-26 20:41:51","2025-02-26 20:41:51","","","","1","14","","","","","","","","","","English","","","","WOS:000994445900012","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;57<br/>Total Times Cited:&nbsp;&nbsp;59<br/>Cited Reference Count:&nbsp;&nbsp;72</p>","","","PROMISCUITY; RESOURCE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RIZRR4V4","journalArticle","2022","Wang, H; Zang, YJ; Zhao, YZ; Hao, DX; Kang, Y; Zhang, JW; Zhang, ZC; Zhang, L; Yang, ZW; Zhang, SL","Sequence Matching between Hemagglutinin and Neuraminidase through Sequence Analysis Using Machine Learning","VIRUSES-BASEL","","1999-4915","10.3390/v14030469","","To date, many experiments have revealed that the functional balance between hemagglutinin (HA) and neuraminidase (NA) plays a crucial role in viral mobility, production, and transmission. However, whether and how HA and NA maintain balance at the sequence level needs further investigation. Here, we applied principal component analysis and hierarchical clustering analysis on thousands of HA and NA sequences of A/H1N1 and A/H3N2. We discovered significant coevolution between HA and NA at the sequence level, which is closely related to the type of host species and virus epidemic years. Furthermore, we propose a sequence-to-sequence transformer model (S2STM), which mainly consists of an encoder and a decoder that adopts a multi-head attention mechanism for establishing the mapping relationship between HA and NA sequences. The training results reveal that the S2STM can effectively realize the ""translation"" from HA to NA or vice versa, thereby building a relationship network between them. Our work combines unsupervised and supervised machine learning methods to identify the sequence matching between HA and NA, which will advance our understanding of IAVs' evolution and also provide a novel idea for sequence analysis methods.","2022-03","2025-02-26 20:41:51","2025-02-26 20:41:51","","","","3","14","","","","","","","","","","English","","","","WOS:000774335300001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;2<br/>Total Times Cited:&nbsp;&nbsp;2<br/>Cited Reference Count:&nbsp;&nbsp;37</p>","","","FUNCTIONAL BALANCE; hemagglutinin; influenza A viruses; INFLUENZA-A VIRUSES; machine learning; neuraminidase; sequence analysis; viral evolution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
