"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"V7LIU23X","journalArticle","2022","Yamada, Yasunori; Shinkawa, Kaoru; Nemoto, Miyuki; Ota, Miho; Nemoto, Kiyotaka; Arai, Tetsuaki","Speech and language characteristics differentiate Alzheimer's disease and dementia with Lewy bodies","Alzheimer's & Dementia (Amsterdam, Netherlands)","","2352-8729","10.1002/dad2.12364","","INTRODUCTION: Early differential diagnosis of Alzheimer's disease (AD) and dementia with Lewy bodies (DLB) is important, but it remains challenging. Different profiles of speech and language impairments between AD and DLB have been suggested, but direct comparisons have not been investigated. METHODS: We collected speech responses from 121 older adults comprising AD, DLB, and cognitively normal (CN) groups and investigated their acoustic, prosodic, and linguistic features. RESULTS: The AD group showed larger differences from the CN group than the DLB group in linguistic features, while the DLB group showed larger differences in prosodic and acoustic features. Machine-learning classifiers using these speech features achieved 87.0% accuracy for AD versus CN, 93.2% for DLB versus CN, and 87.4% for AD versus DLB. DISCUSSION: Our findings indicate the discriminative differences in speech features in AD and DLB and the feasibility of using these features in combination as a screening tool for identifying/differentiating AD and DLB.","2022","2025-02-19 20:40:25","2025-02-19 20:40:25","","e12364","","1","14","","Alzheimers Dement (Amst)","","","","","","","","eng","","","","","PubMed","","PMID: 36320609 PMCID: PMC9614050","","/Users/rebecasanz/Zotero/storage/IPT9LTRB/Yamada et al. - 2022 - Speech and language characteristics differentiate Alzheimer's disease and dementia with Lewy bodies.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/36320609","","acoustic; digital health; language impairment; linguistic; machine learning; natural language processing; prosodic; spontaneous speech","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5PFPKDEY","journalArticle","2022","Zhu, Youxiang; Tran, Bang; Liang, Xiaohui; Batsis, John A.; Roth, Robert M.","TOWARDS INTERPRETABILITY OF SPEECH PAUSE IN DEMENTIA DETECTION USING ADVERSARIAL LEARNING","Proceedings of the ... IEEE International Conference on Acoustics, Speech, and Signal Processing. ICASSP (Conference)","","1520-6149","10.1109/icassp43922.2022.9747006","","Speech pause is an effective biomarker in dementia detection. Recent deep learning models have exploited speech pauses to achieve highly accurate dementia detection, but have not exploited the interpretability of speech pauses, i.e., what and how positions and lengths of speech pauses affect the result of dementia detection. In this paper, we will study the positions and lengths of dementia-sensitive pauses using adversarial learning approaches. Specifically, we first utilize an adversarial attack approach by adding the perturbation to the speech pauses of the testing samples, aiming to reduce the confidence levels of the detection model. Then, we apply an adversarial training approach to evaluate the impact of the perturbation in training samples on the detection model. We examine the interpretability from the perspectives of model accuracy, pause context, and pause length. We found that some pauses are more sensitive to dementia than other pauses from the model's perspective, e.g., speech pauses near to the verb ""is"". Increasing lengths of sensitive pauses or adding sensitive pauses leads the model inference to Alzheimer's Disease (AD), while decreasing the lengths of sensitive pauses or deleting sensitive pauses leads to non-AD.","2022-05","2025-02-19 20:40:55","2025-02-19 20:40:55","","6462-6466","","","2022","","Proc IEEE Int Conf Acoust Speech Signal Process","","","","","","","","eng","","","","","PubMed","","PMID: 37064829 PMCID: PMC10102974","","/Users/rebecasanz/Zotero/storage/PARS9NGU/Zhu et al. - 2022 - TOWARDS INTERPRETABILITY OF SPEECH PAUSE IN DEMENTIA DETECTION USING ADVERSARIAL LEARNING.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/37064829","","acoustic feature; dementia detection; interpretability; Speech pauses; spontaneous speech","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ICRPJHHN","journalArticle","2021","Zhu, Youxiang; Liang, Xiaohui; Batsis, John A.; Roth, Robert M.","Exploring Deep Transfer Learning Techniques for Alzheimer's Dementia Detection","Frontiers in Computer Science","","2624-9898","10.3389/fcomp.2021.624683","","Examination of speech datasets for detecting dementia, collected via various speech tasks, has revealed links between speech and cognitive abilities. However, the speech dataset available for this research is extremely limited because the collection process of speech and baseline data from patients with dementia in clinical settings is expensive. In this paper, we study the spontaneous speech dataset from a recent ADReSS challenge, a Cookie Theft Picture (CTP) dataset with balanced groups of participants in age, gender, and cognitive status. We explore state-of-the-art deep transfer learning techniques from image, audio, speech, and language domains. We envision that one advantage of transfer learning is to eliminate the design of handcrafted features based on the tasks and datasets. Transfer learning further mitigates the limited dementia-relevant speech data problem by inheriting knowledge from similar but much larger datasets. Specifically, we built a variety of transfer learning models using commonly employed MobileNet (image), YAMNet (audio), Mockingjay (speech), and BERT (text) models. Results indicated that the transfer learning models of text data showed significantly better performance than those of audio data. Performance gains of the text models may be due to the high similarity between the pre-training text dataset and the CTP text dataset. Our multi-modal transfer learning introduced a slight improvement in accuracy, demonstrating that audio and text data provide limited complementary information. Multi-task transfer learning resulted in limited improvements in classification and a negative impact in regression. By analyzing the meaning behind the AD/non-AD labels and Mini-Mental State Examination (MMSE) scores, we observed that the inconsistency between labels and scores could limit the performance of the multi-task learning, especially when the outputs of the single-task models are highly consistent with the corresponding labels/scores. In sum, we conducted a large comparative analysis of varying transfer learning models focusing less on model customization but more on pre-trained models and pre-training datasets. We revealed insightful relations among models, data types, and data labels in this research area.","2021-05","2025-02-19 20:41:01","2025-02-19 20:41:01","","624683","","","3","","Front Comput Sci","","","","","","","","eng","","","","","PubMed","","PMID: 34046588 PMCID: PMC8153512","","/Users/rebecasanz/Zotero/storage/QDT5CCQ8/Zhu et al. - 2021 - Exploring Deep Transfer Learning Techniques for Alzheimer's Dementia Detection.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/34046588","","Alzheimer’s Disease; Deep learning; Dementia; Early Detection; Speech analysis; Spontaneous speech; Transfer learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VTHHB8HP","journalArticle","2023","Robin, Jessica; Xu, Mengdan; Balagopalan, Aparna; Novikova, Jekaterina; Kahn, Laura; Oday, Abdi; Hejrati, Mohsen; Hashemifar, Somaye; Negahdar, Mohammadreza; Simpson, William; Teng, Edmond","Automated detection of progressive speech changes in early Alzheimer's disease","Alzheimer's & Dementia (Amsterdam, Netherlands)","","2352-8729","10.1002/dad2.12445","","Speech and language changes occur in Alzheimer's disease (AD), but few studies have characterized their longitudinal course. We analyzed open-ended speech samples from a prodromal-to-mild AD cohort to develop a novel composite score to characterize progressive speech changes. Participant speech from the Clinical Dementia Rating (CDR) interview was analyzed to compute metrics reflecting speech and language characteristics. We determined the aspects of speech and language that exhibited significant longitudinal change over 18 months. Nine acoustic and linguistic measures were combined to create a novel composite score. The speech composite exhibited significant correlations with primary and secondary clinical endpoints and a similar effect size for detecting longitudinal change. Our results demonstrate the feasibility of using automated speech processing to characterize longitudinal change in early AD. Speech-based composite scores could be used to monitor change and detect response to treatment in future research. HIGHLIGHTS: Longitudinal speech samples were analyzed to characterize speech changes in early AD.Acoustic and linguistic measures showed significant change over 18 months.A novel speech composite score was computed to characterize longitudinal change.The speech composite correlated with primary and secondary trial endpoints.Automated speech analysis could facilitate remote, high frequency monitoring in AD.","2023","2025-02-19 20:41:08","2025-02-19 20:41:08","","e12445","","2","15","","Alzheimers Dement (Amst)","","","","","","","","eng","","","","","PubMed","","PMID: 37361261 PMCID: PMC10286224","","/Users/rebecasanz/Zotero/storage/2JMLUHRM/Robin et al. - 2023 - Automated detection of progressive speech changes in early Alzheimer's disease.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/37361261","","Alzheimer's disease; digital biomarkers; language; mild cognitive impairment; natural language processing; speech","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IVD3LAQ3","journalArticle","2024","García-Gutiérrez, Fernando; Alegret, Montserrat; Marquié, Marta; Muñoz, Nathalia; Ortega, Gemma; Cano, Amanda; De Rojas, Itziar; García-González, Pablo; Olivé, Clàudia; Puerta, Raquel; García-Sanchez, Ainhoa; Capdevila-Bayo, María; Montrreal, Laura; Pytel, Vanesa; Rosende-Roca, Maitee; Zaldua, Carla; Gabirondo, Peru; Tárraga, Lluís; Ruiz, Agustín; Boada, Mercè; Valero, Sergi","Unveiling the sound of the cognitive status: Machine Learning-based speech analysis in the Alzheimer's disease spectrum","Alzheimer's Research & Therapy","","1758-9193","10.1186/s13195-024-01394-y","","BACKGROUND: Advancement in screening tools accessible to the general population for the early detection of Alzheimer's disease (AD) and prediction of its progression is essential for achieving timely therapeutic interventions and conducting decentralized clinical trials. This study delves into the application of Machine Learning (ML) techniques by leveraging paralinguistic features extracted directly from a brief spontaneous speech (SS) protocol. We aimed to explore the capability of ML techniques to discriminate between different degrees of cognitive impairment based on SS. Furthermore, for the first time, this study investigates the relationship between paralinguistic features from SS and cognitive function within the AD spectrum. METHODS: Physical-acoustic features were extracted from voice recordings of patients evaluated in a memory unit who underwent a SS protocol. We implemented several ML models evaluated via cross-validation to identify individuals without cognitive impairment (subjective cognitive decline, SCD), with mild cognitive impairment (MCI), and with dementia due to AD (ADD). In addition, we established models capable of predicting cognitive domain performance based on a comprehensive neuropsychological battery from Fundació Ace (NBACE) using SS-derived information. RESULTS: The results of this study showed that, based on a paralinguistic analysis of sound, it is possible to identify individuals with ADD (F1 = 0.92) and MCI (F1 = 0.84). Furthermore, our models, based on physical acoustic information, exhibited correlations greater than 0.5 for predicting the cognitive domains of attention, memory, executive functions, language, and visuospatial ability. CONCLUSIONS: In this study, we show the potential of a brief and cost-effective SS protocol in distinguishing between different degrees of cognitive impairment and forecasting performance in cognitive domains commonly affected within the AD spectrum. Our results demonstrate a high correspondence with protocols traditionally used to assess cognitive function. Overall, it opens up novel prospects for developing screening tools and remote disease monitoring.","2024-02-02","2025-02-19 20:41:15","2025-02-19 20:41:15","","26","","1","16","","Alzheimers Res Ther","Unveiling the sound of the cognitive status","","","","","","","eng","","","","","PubMed","","PMID: 38308366 PMCID: PMC10835990","","/Users/rebecasanz/Zotero/storage/MEJWDG97/García-Gutiérrez et al. - 2024 - Unveiling the sound of the cognitive status Machine Learning-based speech analysis in the Alzheimer.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/38308366","","Alzheimer Disease; Alzheimer’s disease; Automated pattern recognition; Cognition; Cognitive Dysfunction; Disease Progression; Early diagnosis; Humans; Machine Learning; Mild cognitive impairment; Neuropsychological tests; Neuropsychological Tests; Speech; Speech acoustics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UPFRRU4R","journalArticle","2023","Petti, Ulla; Baker, Simon; Korhonen, Anna; Robin, Jessica","The Generalizability of Longitudinal Changes in Speech Before Alzheimer's Disease Diagnosis","Journal of Alzheimer's disease: JAD","","1875-8908","10.3233/JAD-220847","","BACKGROUND: Language impairment in Alzheimer's disease (AD) has been widely studied but due to limited data availability, relatively few studies have focused on the longitudinal change in language in the individuals who later develop AD. Significant differences in speech have previously been found by comparing the press conference transcripts of President Bush and President Reagan, who was later diagnosed with AD. OBJECTIVE: In the current study, we explored whether the patterns previously established in the single AD-healthy control (HC) participant pair apply to a larger group of individuals who later receive AD diagnosis. METHODS: We replicated previous methods on two larger corpora of longitudinal spontaneous speech samples of public figures, consisting of 10 and 9 AD-HC participant pairs. As we failed to find generalizable patterns of language change using previous methodology, we proposed alternative methods for data analysis, investigating the benefits of using different language features and their change with age, and compiling the single features into aggregate scores. RESULTS: The single features that showed the strongest results were moving average type:token ratio (MATTR) and pronoun-related features. The aggregate scores performed better than the single features, with lexical diversity capturing a similar change in two-thirds of the participants. CONCLUSION: Capturing universal patterns of language change prior to AD can be challenging, but the decline in lexical diversity and changes in MATTR and pronoun-related features act as promising measures that reflect the cognitive changes in many participants.","2023","2025-02-19 20:41:21","2025-02-19 20:41:21","","547-564","","2","92","","J Alzheimers Dis","","","","","","","","eng","","","","","PubMed","","PMID: 36776053","","","http://www.ncbi.nlm.nih.gov/pubmed/36776053","","Alzheimer Disease; Alzheimer’s disease; biomarker; cognitive dysfunction; Cognitive Dysfunction; dementia; early diagnosis; Humans; language; Language; Language Disorders; medical informatics; natural language processing; speech; Speech","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BK22YZGA","journalArticle","2022","Liang, Xiaohui; Batsis, John A.; Zhu, Youxiang; Driesse, Tiffany M.; Roth, Robert M.; Kotz, David; MacWhinney, Brian","Evaluating Voice-Assistant Commands for Dementia Detection","Computer Speech & Language","","0885-2308","10.1016/j.csl.2021.101297","","Early detection of cognitive decline involved in Alzheimer's Disease and Related Dementias (ADRD) in older adults living alone is essential for developing, planning, and initiating interventions and support systems to improve users' everyday function and quality of life. In this paper, we explore the voice commands using a Voice-Assistant System (VAS), i.e., Amazon Alexa, from 40 older adults who were either Healthy Control (HC) participants or Mild Cognitive Impairment (MCI) participants, age 65 or older. We evaluated the data collected from voice commands, cognitive assessments, and interviews and surveys using a structured protocol. We extracted 163 unique command-relevant features from each participant's use of the VAS. We then built machine-learning models including 1-layer/2-layer neural networks, support vector machines, decision tree, and random forest, for classification and comparison with standard cognitive assessment scores, e.g., Montreal Cognitive Assessment (MoCA). Our classification models using fusion features achieved an accuracy of 68%, and our regression model resulted in a Root-Mean-Square Error (RMSE) score of 3.53. Our Decision Tree (DT) and Random Forest (RF) models using selected features achieved higher classification accuracy 80-90%. Finally, we analyzed the contribution of each feature set to the model output, thus revealing the commands and features most useful in inferring the participants' cognitive status. We found that features of overall performance, features of music-related commands, features of call-related commands, and features from Automatic Speech Recognition (ASR) were the top-four feature sets most impactful on inference accuracy. The results from this controlled study demonstrate the promise of future home-based cognitive assessments using Voice-Assistant Systems.","2022-03","2025-02-19 20:41:33","2025-02-19 20:41:33","","101297","","","72","","Comput Speech Lang","","","","","","","","eng","","","","","PubMed","","PMID: 34764541 PMCID: PMC8577405","","/Users/rebecasanz/Zotero/storage/2LBGTF52/Liang et al. - 2022 - Evaluating Voice-Assistant Commands for Dementia Detection.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/34764541","","Alzheimer’s Disease; Cognitive Decline; Machine Learning; Speech Analysis; Voice Assistant","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G7IDTMAU","journalArticle","2020","Petti, Ulla; Baker, Simon; Korhonen, Anna","A systematic literature review of automatic Alzheimer's disease detection from speech and language","Journal of the American Medical Informatics Association: JAMIA","","1527-974X","10.1093/jamia/ocaa174","","OBJECTIVE: In recent years numerous studies have achieved promising results in Alzheimer's Disease (AD) detection using automatic language processing. We systematically review these articles to understand the effectiveness of this approach, identify any issues and report the main findings that can guide further research. MATERIALS AND METHODS: We searched PubMed, Ovid, and Web of Science for articles published in English between 2013 and 2019. We performed a systematic literature review to answer 5 key questions: (1) What were the characteristics of participant groups? (2) What language data were collected? (3) What features of speech and language were the most informative? (4) What methods were used to classify between groups? (5) What classification performance was achieved? RESULTS AND DISCUSSION: We identified 33 eligible studies and 5 main findings: participants' demographic variables (especially age ) were often unbalanced between AD and control group; spontaneous speech data were collected most often; informative language features were related to word retrieval and semantic, syntactic, and acoustic impairment; neural nets, support vector machines, and decision trees performed well in AD detection, and support vector machines and decision trees performed well in decline detection; and average classification accuracy was 89% in AD and 82% in mild cognitive impairment detection versus healthy control groups. CONCLUSION: The systematic literature review supported the argument that language and speech could successfully be used to detect dementia automatically. Future studies should aim for larger and more balanced datasets, combine data collection methods and the type of information analyzed, focus on the early stages of the disease, and report performance using standardized metrics.","2020-11-01","2025-02-19 20:41:40","2025-02-19 20:41:40","","1784-1797","","11","27","","J Am Med Inform Assoc","","","","","","","","eng","","","","","PubMed","","PMID: 32929494 PMCID: PMC7671617","","/Users/rebecasanz/Zotero/storage/3H3R3QXN/Petti et al. - 2020 - A systematic literature review of automatic Alzheimer's disease detection from speech and language.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/32929494","","Alzheimer Disease; Alzheimer’s disease; Artificial Intelligence; Decision Trees; dementia; Humans; language; Language Disorders; Language Tests; Machine Learning; natural language processing; Natural Language Processing; speech; Speech","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QKGM2BSC","journalArticle","2023","Bae, Minju; Seo, Myo-Gyeong; Ko, Hyunwoong; Ham, Hyunsun; Kim, Keun You; Lee, Jun-Young","The efficacy of memory load on speech-based detection of Alzheimer's disease","Frontiers in Aging Neuroscience","","1663-4365","10.3389/fnagi.2023.1186786","","INTRODUCTION: The study aims to test whether an increase in memory load could improve the efficacy in detection of Alzheimer's disease and prediction of the Mini-Mental State Examination (MMSE) score. METHODS: Speech from 45 mild-to-moderate Alzheimer's disease patients and 44 healthy older adults were collected using three speech tasks with varying memory loads. We investigated and compared speech characteristics of Alzheimer's disease across speech tasks to examine the effect of memory load on speech characteristics. Finally, we built Alzheimer's disease classification models and MMSE prediction models to assess the diagnostic value of speech tasks. RESULTS: The speech characteristics of Alzheimer's disease in pitch, loudness, and speech rate were observed and the high-memory-load task intensified such characteristics. The high-memory-load task outperformed in AD classification with an accuracy of 81.4% and MMSE prediction with a mean absolute error of 4.62. DISCUSSION: The high-memory-load recall task is an effective method for speech-based Alzheimer's disease detection.","2023","2025-02-19 20:41:47","2025-02-19 20:41:47","","1186786","","","15","","Front Aging Neurosci","","","","","","","","eng","","","","","PubMed","","PMID: 37333455 PMCID: PMC10272350","","/Users/rebecasanz/Zotero/storage/HI27KCZ4/Bae et al. - 2023 - The efficacy of memory load on speech-based detection of Alzheimer's disease.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/37333455","","Alzheimer’s disease; automatic speech analysis; machine learning; Mini Mental State Examination; speech acoustics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7DEXIWH7","journalArticle","2022","Ali Meerza, Syed Irfan; Li, Zhuohang; Liu, Luyang; Zhang, Jiaxin; Liu, Jian","Fair and Privacy-Preserving Alzheimer's Disease Diagnosis Based on Spontaneous Speech Analysis via Federated Learning","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference","","2694-0604","10.1109/EMBC48229.2022.9871204","","As the most common neurodegenerative disease among older adults, Alzheimer's disease (AD) would lead to loss of memory, impaired language and judgment, gait disorders, and other cognitive deficits severe enough to interfere with daily activities and significantly diminish quality of life. Recent research has shown promising results in automatic AD diagnosis via speech, leveraging the advances of deep learning in the audio domain. However, most existing studies rely on a centralized learning framework which requires subjects' voice data to be gathered to a central server, raising severe privacy concerns. To resolve this, in this paper, we propose the first federated-learning-based approach for achieving automatic AD diagnosis via spontaneous speech analysis while ensuring the subjects' data privacy. Extensive experiments under various federated learning settings on the ADReSS challenge dataset show that the proposed model can achieve high accuracy for AD detection while achieving privacy preservation. To ensure fairness of the model performance across clients in federated settings, we further deploy fair aggregation mechanisms, particularly q-FEDAvg and q-FEDSgd, which greatly reduces the algorithmic biases due to the data heterogeneity among the clients. Clinical Relevance -The experiments were conducted on publicly available clinical datasets. No humans or animals were involved.","2022-07","2025-02-19 20:41:53","2025-02-19 20:41:53","","1362-1365","","","2022","","Annu Int Conf IEEE Eng Med Biol Soc","","","","","","","","eng","","","","","PubMed","","PMID: 36086432","","","http://www.ncbi.nlm.nih.gov/pubmed/36086432","","Alzheimer Disease; Humans; Neurodegenerative Diseases; Privacy; Quality of Life; Speech","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4HVL5H3K","journalArticle","2024","Al-Hammadi, Mustafa; Fleyeh, Hasan; Åberg, Anna Cristina; Halvorsen, Kjartan; Thomas, Ilias","Machine Learning Approaches for Dementia Detection Through Speech and Gait Analysis: A Systematic Literature Review","Journal of Alzheimer's disease: JAD","","1875-8908","10.3233/JAD-231459","","BACKGROUND: Dementia is a general term for several progressive neurodegenerative disorders including Alzheimer's disease. Timely and accurate detection is crucial for early intervention. Advancements in artificial intelligence present significant potential for using machine learning to aid in early detection. OBJECTIVE: Summarize the state-of-the-art machine learning-based approaches for dementia prediction, focusing on non-invasive methods, as the burden on the patients is lower. Specifically, the analysis of gait and speech performance can offer insights into cognitive health through clinically cost-effective screening methods. METHODS: A systematic literature review was conducted following the PRISMA protocol (Preferred Reporting Items for Systematic Reviews and Meta-Analyses). The search was performed on three electronic databases (Scopus, Web of Science, and PubMed) to identify the relevant studies published between 2017 to 2022. A total of 40 papers were selected for review. RESULTS: The most common machine learning methods employed were support vector machine followed by deep learning. Studies suggested the use of multimodal approaches as they can provide comprehensive and better prediction performance. Deep learning application in gait studies is still in the early stages as few studies have applied it. Moreover, including features of whole body movement contribute to better classification accuracy. Regarding speech studies, the combination of different parameters (acoustic, linguistic, cognitive testing) produced better results. CONCLUSIONS: The review highlights the potential of machine learning, particularly non-invasive approaches, in the early prediction of dementia. The comparable prediction accuracies of manual and automatic speech analysis indicate an imminent fully automated approach for dementia detection.","2024","2025-02-19 20:45:40","2025-02-19 20:45:40","","1-27","","1","100","","J Alzheimers Dis","Machine Learning Approaches for Dementia Detection Through Speech and Gait Analysis","","","","","","","eng","","","","","PubMed","","PMID: 38848181 PMCID: PMC11307068","","/Users/rebecasanz/Zotero/storage/9NQEWFNK/Al-Hammadi et al. - 2024 - Machine Learning Approaches for Dementia Detection Through Speech and Gait Analysis A Systematic Li.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/38848181","","Alzheimer’s disease; cognitive impairment; deep learning; Dementia; dementia disorders; gait analysis; Gait Analysis; Humans; machine learning; Machine Learning; non-invasive; Speech; speech analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J626WAP6","journalArticle","2024","Chou, Chia-Ju; Chang, Chih-Ting; Chang, Ya-Ning; Lee, Chia-Ying; Chuang, Yi-Fang; Chiu, Yen-Ling; Liang, Wan-Lin; Fan, Yu-Ming; Liu, Yi-Chien","Screening for early Alzheimer's disease: enhancing diagnosis with linguistic features and biomarkers","Frontiers in Aging Neuroscience","","1663-4365","10.3389/fnagi.2024.1451326","","INTRODUCTION: Research has shown that speech analysis demonstrates sensitivity in detecting early Alzheimer's disease (AD), but the relation between linguistic features and cognitive tests or biomarkers remains unclear. This study aimed to investigate how linguistic features help identify cognitive impairments in patients in the early stages of AD. METHOD: This study analyzed connected speech from 80 participants and categorized the participants into early-AD and normal control (NC) groups. The participants underwent amyloid-β positron emission tomography scans, brain magnetic resonance imaging, and comprehensive neuropsychological testing. Participants' speech data from a picture description task were examined. A total of 15 linguistic features were analyzed to classify groups and predict cognitive performance. RESULTS: We found notable linguistic differences between the early-AD and NC groups in lexical diversity, syntactic complexity, and language disfluency. Using machine learning classifiers (SVM, KNN, and RF), we achieved up to 88% accuracy in distinguishing early-AD patients from normal controls, with mean length of utterance (MLU) and long pauses ratio (LPR) serving as core linguistic indicators. Moreover, the integration of linguistic indicators with biomarkers significantly improved predictive accuracy for AD. Regression analysis also highlighted crucial linguistic features, such as MLU, LPR, Type-to-Token ratio (TTR), and passive construction ratio (PCR), which were sensitive to changes in cognitive function. CONCLUSION: Findings support the efficacy of linguistic analysis as a screening tool for the early detection of AD and the assessment of subtle cognitive decline. Integrating linguistic features with biomarkers significantly improved diagnostic accuracy.","2024","2025-02-19 20:45:49","2025-02-19 20:45:49","","1451326","","","16","","Front Aging Neurosci","Screening for early Alzheimer's disease","","","","","","","eng","","","","","PubMed","","PMID: 39376506 PMCID: PMC11456453","","/Users/rebecasanz/Zotero/storage/MAUAP8VM/Chou et al. - 2024 - Screening for early Alzheimer's disease enhancing diagnosis with linguistic features and biomarkers.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/39376506","","Alzheimer’s disease; amyloid-β; cognitive impairment; hippocampal volume; linguistic features; speech analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49C3W4EY","journalArticle","2024","Huang, Lihe; Yang, Hao; Che, Yiran; Yang, Jingjing","Automatic speech analysis for detecting cognitive decline of older adults","Frontiers in Public Health","","2296-2565","10.3389/fpubh.2024.1417966","","BACKGROUND: Speech analysis has been expected to help as a screening tool for early detection of Alzheimer's disease (AD) and mild-cognitively impairment (MCI). Acoustic features and linguistic features are usually used in speech analysis. However, no studies have yet determined which type of features provides better screening effectiveness, especially in the large aging population of China. OBJECTIVE: Firstly, to compare the screening effectiveness of acoustic features, linguistic features, and their combination using the same dataset. Secondly, to develop Chinese automated diagnosis model using self-collected natural discourse data obtained from native Chinese speakers. METHODS: A total of 92 participants from communities in Shanghai, completed MoCA-B and a picture description task based on the Cookie Theft under the guidance of trained operators, and were divided into three groups including AD, MCI, and heathy control (HC) based on their MoCA-B score. Acoustic features (Pitches, Jitter, Shimmer, MFCCs, Formants) and linguistic features (part-of-speech, type-token ratio, information words, information units) are extracted. The machine algorithms used in this study included logistic regression, random forest (RF), support vector machines (SVM), Gaussian Naive Bayesian (GNB), and k-Nearest neighbor (kNN). The validation accuracies of the same ML model using acoustic features, linguistic features, and their combination were compared. RESULTS: The accuracy with linguistic features is generally higher than acoustic features in training. The highest accuracy to differentiate HC and AD is 80.77% achieved by SVM, based on all the features extracted from the speech data, while the highest accuracy to differentiate HC and AD or MCI is 80.43% achieved by RF, based only on linguistic features. CONCLUSION: Our results suggest the utility and validity of linguistic features in the automated diagnosis of cognitive impairment, and validated the applicability of automated diagnosis for Chinese language data.","2024","2025-02-19 20:45:58","2025-02-19 20:45:58","","1417966","","","12","","Front Public Health","","","","","","","","eng","","","","","PubMed","","PMID: 39175901 PMCID: PMC11338907","","/Users/rebecasanz/Zotero/storage/GHDCNZGI/Huang et al. - 2024 - Automatic speech analysis for detecting cognitive decline of older adults.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/39175901","","Aged; Aged, 80 and over; Algorithms; Alzheimer Disease; automatic speech recognition; Bayes Theorem; China; cognitive decline; Cognitive Dysfunction; Female; Humans; language aging; machine learning; Male; Middle Aged; natural language processing; Speech; Support Vector Machine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2WUBSEPU","webpage","","","Automated free speech analysis reveals distinct markers of Alzheimer's and frontotemporal dementia - PubMed","","","","","https://pubmed.ncbi.nlm.nih.gov/38843210/","","","2025-02-19 20:46:02","2025-02-19 20:46:02","2025-02-19 20:46:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
