"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"KE48MM3W","journalArticle","2024","Rusz, J; Krack, P; Tripoliti, E","From prodromal stages to clinical trials: The promise of digital speech biomarkers in Parkinson's disease","NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS","","0149-7634","10.1016/j.neubiorev.2024.105922","","Speech impairment is a common and disabling symptom in Parkinson's disease (PD), affecting communication and quality of life. Advances in digital speech processing and artificial intelligence have revolutionized objective speech analysis. Given the complex nature of speech impairment, acoustic speech analysis offers unique biomarkers for neuroprotective treatments from the prodromal stages of PD. Digital speech biomarkers can monitor levodopa-induced motor complications, detect the effects of deep brain stimulation, and provide feedback for behavioral speech therapy. This review updates the mechanisms underlying speech impairment, the impact of speech phenotypes, and the effects of interventions on speech. We evaluate the strengths, potential weaknesses, and suitability of promising digital speech biomarkers in PD for capturing disease progression and treatment efficacy. Additionally, we explore the translational potential of PD speech biomarkers to other neuropsychiatric diseases, offering insights into motion, cognition, and emotion. Finally, we highlight knowledge gaps and suggest directions for future research to enhance the use of quantitative speech measures in disease-modifying clinical trials. The findings demonstrate that one year is sufficient to detect disease progression in early PD through speech biomarkers. Voice quality, pitch, loudness, and articulation measures appear to capture the efficacy of treatment interventions most effectively. Certain speech features, such as loudness and articulation rate, behave oppositely in different neurological diseases, offering valuable insights for differential diagnosis. In conclusion, this review highlights speech as a biomarker in tracking disease progression, especially in the prodromal stages of PD, and calls for further longitudinal studies to establish its efficacy across diverse populations.","2024-12","2025-02-26 20:37:01","2025-02-26 20:37:01","","","","","167","","","","","","","","","","English","","","","WOS:001344387900001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;2<br/>Total Times Cited:&nbsp;&nbsp;2<br/>Cited Reference Count:&nbsp;&nbsp;164</p>","","","Acoustic; ARTICULATION; DEEP BRAIN-STIMULATION; Dysarthria; DYSARTHRIA; DYSFLUENCY; FLUCTUATIONS; FOLLOW-UP; IMPAIRMENT; LARYNGEAL; Machine learning; Neurological diseases; Parkinson's disease; Speech; SUBTHALAMIC NUCLEUS STIMULATION; Voice; VOICE DISORDERS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S6YY9SPK","journalArticle","2023","Kim, JY","Spanish-English Cross-Linguistic Influence on Heritage Bilinguals' Production of Uptalk","LANGUAGES","","2226-471X","10.3390/languages8010022","","The present study examines the production of uptalk in Spanish and in English by Spanish heritage speakers in Southern California. Following the L2 Intonation Learning Theory, we propose that cross-linguistic influence in heritage bilinguals' uptalk may occur along multiple dimensions of intonation. In this study, we examined the systemic dimension (i.e., presence of uptalk and presence of uptalk with IP-final deaccenting), the frequency dimension (i.e., frequency of uptalk and frequency of uptalk with IP-final deaccenting), and the realizational dimension (i.e., pitch excursion and rise duration) of heritage bilinguals' uptalk. Our data showed that the three dimensions of intonation demonstrate varying degrees of cross-linguistic influence. The heritage bilinguals produced uptalk with IP-final deaccenting in both languages (i.e., systemic dimension), but produced it more in English than in Spanish (i.e., frequency dimension). That is, IP-final deaccenting emerges in heritage bilinguals' uptalk in Spanish, but heritage bilinguals seem to recognize that this is an English feature that is not allowed in Spanish and try to suppress it as much as possible when producing uptalk in Spanish. However, in the realizational dimension, the heritage bilinguals demonstrated either phonetic assimilation to English (i.e., pitch excursion) or individual variability conditioned by language learning experience (i.e., rise duration). The asymmetry found across the dimensions suggests that, when bilinguals' two languages are in competition for finite online resources, such as in the case of spontaneous speech production, phonological distinctions between L1 and L2 prosodic structures are kept, whereas phonetic differences that do not lead to any change in meaning are more prone to undergo cross-linguistic influence in order to reduce online processing cost. This study attempts to fill a gap in the literature on the cross-linguistic influence of intonation by bringing attention to heritage bilinguals. Heritage bilingualism introduces bilingual contexts that are often left unnoticed in traditional L2 acquisition scenarios (e.g., transfer from L2 to L1 intonation, asymmetry between order of acquisition and language dominance). Given that many aspects of cross-linguistic influence are shared across bilinguals, the investigation of heritage bilinguals' intonation will contribute to building robust models of bilingual intonation.","2023-03","2025-02-26 20:37:01","2025-02-26 20:37:01","","","","1","8","","","","","","","","","","English","","","","WOS:000959064900001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;7<br/>Total Times Cited:&nbsp;&nbsp;8<br/>Cited Reference Count:&nbsp;&nbsp;148</p>","","","ACQUISITION; CONTACT; cross-linguistic influence; heritage language intonation; heritage speakers; INTONATION; L2 ENGLISH; L2 Intonation Learning Theory; LEARNERS; MARKING; PITCH; PROSODY; SPEAKERS; TUNES; uptalk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7D58RRU2","journalArticle","2024","Guo, L","Research on automatic error-checking in English short text translation by a neural network algorithm","ARTIFICIAL LIFE AND ROBOTICS","","1433-5298","10.1007/s10015-024-00952-9","","With the growing population of English learners, how to improve the efficiency of English learning has become a focus of research. This article focuses on automatic error-checking in English short text translation. The Transformer model was enhanced by combining with the bidirectional gated recurrent unit (BiGRU) algorithm to create a dual-encoder model that better captures information within input sequences. Experiments were then conducted on different corpora. The improved Transformer model obtained a F0.5\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$${\text{F}}_{0.5}$$\end{document} of 59.09 on CoNLL-2014 and 61.05 Google-bilingual evaluation understudy (GLEU) on JFLEG, both of which were better than the other methods compared. The case analysis showed that the improved Transformer model accurately found errors in short text translation. The findings indicate that the proposed approach is reliable in the automatic error-checking of English short text translation and can be applied in practice.","2024-08","2025-02-26 20:37:01","2025-02-26 20:37:01","","423-429","","3","29","","","","","","","","","","English","","","","WOS:001236114300001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0<br/>Total Times Cited:&nbsp;&nbsp;0<br/>Cited Reference Count:&nbsp;&nbsp;24</p>","","","Automatic error-checking; English; Neural network algorithm; Short text translation; Transformer model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VUCZ8TQ7","journalArticle","2024","Fu, YQ; Xu, L; Zhang, YJ; Zhang, LS; Zhang, PF; Cao, L; Jiang, T","Classification and diagnosis model for Alzheimer's disease based on multimodal data fusion","MEDICINE","","0025-7974","10.1097/MD.0000000000041016","","Alzheimer disease (AD) is the most commonly occurring neurodegenerative disease. However, current diagnostics for AD primarily rely on invasive tests, which limit the application of diagnostic procedures in early screening. Speech, as a noninvasive biomarker, is closely associated with AD but has not been fully leveraged as a diagnostic tool. This study develops a novel early AD diagnosis method that uses primitive speech and explores its potential application in community screening. Moreover, the study proposes an innovative multimodal method for speech feature fusion that combines acoustic and semantic information to differentiate patients with AD from normal controls. This method uses the ImageBind audio encoder to extract acoustic features and the Embeddings from Language Model to extract semantic features, thereby effectively integrating the features by mid-level fusion. The training set comprises 166 speech recordings, which comprise 87 samples from individuals with AD and 79 samples from healthy control subjects. The ratio of training set to test set is 7:3. Evaluation of the Alzheimer dementia recognition through spontaneous speech only dataset showed that the proposed model achieved a classification accuracy of 0.903 and a recall rate of 1, and it considerably outperformed existing baseline models, thereby confirming the effectiveness of the proposed approach to AD diagnosis. This study applies the multimodal fusion of speech features to an early AD diagnostic procedure and achieves excellent performance. The findings of this study not only provide a new approach to noninvasive AD screening but also open new pathways to the early diagnosis of other neurodegenerative diseases.","2024-12-27","2025-02-26 20:37:01","2025-02-26 20:37:01","","","","52","103","","","","","","","","","","English","","","","WOS:001386155600050","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0<br/>Total Times Cited:&nbsp;&nbsp;0<br/>Cited Reference Count:&nbsp;&nbsp;38</p>","","","Alzheimer disease; classification; deep learning; DEMENTIA; LANGUAGE; multimodal fusion; speech","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3RV3Z4LP","journalArticle","2023","Peng, PA; Lei, R; Wang, JM","Enhancing Microseismic Signal Classification in Metal Mines Using Transformer-Based Deep Learning","SUSTAINABILITY","","2071-1050","10.3390/su152014959","","As microseismic monitoring technology gains widespread application in mine risk pre-warning, the demand for automatic data processing has become increasingly evident. One crucial requirement that has emerged is the automatic classification of signals. To address this, we propose a Transformer-based method for signal classification, leveraging the global feature extraction capability of the Transformer model. Firstly, the original waveform data were framed, windowed, and feature-extracted to obtain a 16 x 16 feature matrix, serving as the primary input for the subsequent microseismic signal classification models. Then, we verified the classification performance of the Transformer model compared with five microseismic signal classification models, including VGG16, ResNet18, ResNet34, SVM, and KNN. The experimental results demonstrate the effectiveness of the Transformer model, which outperforms previous methods in terms of accuracy, precision, recall, and F1 score. In addition, a comprehensive analysis was performed to investigate the impact of the Transformer model's parameters and feature importance on outcomes, which provides a valuable reference for further enhancing microseismic signal classification performance.","2023-10","2025-02-26 20:37:01","2025-02-26 20:37:01","","","","20","15","","","","","","","","","","English","","","","WOS:001089764600001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;4<br/>Total Times Cited:&nbsp;&nbsp;4<br/>Cited Reference Count:&nbsp;&nbsp;32</p>","","","automatic classification; deep learning; metal mines; microseismic monitoring; transformer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HE4R2RM2","journalArticle","2024","Zhou, MX; Cheng, B; Liu, JB; Pei, YK; Yao, RN; Liu, Y; Li, F","Research on the Prediction Method of Conducted Interference in Flyback Converters based on the High-frequency Transformer Model","APPLIED COMPUTATIONAL ELECTROMAGNETICS SOCIETY JOURNAL","","1054-4887","10.13052/2024.ACES.J.390110","","Conducted electromagnetic interference (EMI) has always been a challenge for designers of switched -mode power supplies. Flyback converters are used in various applications. However, as the switching frequency of these converters increases, the issue of electromagnetic interference becomes progressively more severe. In light of this, this paper presents a predictive method for conducted interference in flyback converters, based on a high -frequency transformer model. A high -frequency transformer model topology is proposed, integrating traditional inductance models with a three -capacitor model. Subsequently, a self -organizing migrating algorithm (SOMA) is employed for the extraction of parameters from the high -frequency transformer model, and a high -frequency model is established for a transformer. Finally, the high -frequency model is applied to the prediction of conducted interference in flyback converters. The results demonstrate that the proposed predictive method can effectively forecast the actual conducted interference, thereby providing a reference for suppression of conducted electromagnetic interference.","2024-01","2025-02-26 20:37:01","2025-02-26 20:37:01","","81-90","","1","39","","","","","","","","","","English","","","","WOS:001258729600010","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0<br/>Total Times Cited:&nbsp;&nbsp;0<br/>Cited Reference Count:&nbsp;&nbsp;19</p>","","","Conducted interference; high-frequency model; interference prediction; self-organizing migrating algorithm (SOMA); STRAY CAPACITANCES; transformer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BBUYYQAV","journalArticle","2022","Zhang, YW; Wang, ZX; Sun, ZH; Huang, JP","A DEEP LEARNING PROGRAM FOR PREDICTING SAP FLOW OF LARIX OLGENSIS","WOOD RESEARCH","","1336-4561","10.37763/wr.1336-4561/67.5.875887","","Plant sap flow is crucial to understanding plant transpiration, plant hydraulic functioning and physiological properties. In this study, a method for predicting trunk sap flow of Larix olgensis using deep learning was proposed. The method is based on the combined use of Long-short term memory network (LSTM) and transformer model, noted as LSTM-transformer model. The experimental results show that the proposed method provides more accurate prediction quality in terms of correlation coefficient (R2), root mean square error (RMSE) and mean absolute error (MAE), compared to the state of the art forecast methods such as BP, DNN, LSTM, and transformer models.","2022","2025-02-26 20:37:01","2025-02-26 20:37:01","","875-887","","5","67","","","","","","","","","","English","","","","WOS:000876996600014","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;1<br/>Total Times Cited:&nbsp;&nbsp;1<br/>Cited Reference Count:&nbsp;&nbsp;29</p>","","","Larix olgensis; LSTM-transformer model; MAIZE; NEURAL-NETWORK; sap flow prediction; stem sap flow density; TRANSPIRATION","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3KSEKSNA","journalArticle","2023","Gao, Y; Miyata, S; Matsunami, Y; Akashi, Y","Spatio-temporal interpretable neural network for solar irradiation prediction using transformer","ENERGY AND BUILDINGS","","0378-7788","10.1016/j.enbuild.2023.113461","","Deep learning models have been increasingly applied in the field of solar radiation prediction. However, the characteristics of a deep learning black box model restrict its application in practical scenarios such as model predictive control. Because energy system controllers may be unable to make final decisions based solely on the predictions of a black-box model. This study considers both the temporal and spatial dependencies of solar radiation predictions through unfolding sequences and applying a transformer model As the results indicate, the transformer model used can improve the mean absolute percent error by approximately 20.9% and the mean squared error by 14.3% compared to the baseline recurrent neural network model. At the same time, detailed case studies show that the transformer model heavily considers humidity and temperature when predicting the more significant outcomes Finally, the detailed results of a one-step analysis prove that the change in weight of the transformer model is related to the change in outdoor weather conditions.","2023-10-15","2025-02-26 20:37:01","2025-02-26 20:37:01","","","","","297","","","","","","","","","","English","","","","WOS:001069404900001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;10<br/>Total Times Cited:&nbsp;&nbsp;11<br/>Cited Reference Count:&nbsp;&nbsp;59</p>","","","Building energy management; ENERGY-CONSUMPTION; IMPACT; Interpretable deep learning; JAPAN; RADIATION; Solar irradiation prediction; SYSTEM; Transformer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"954X6UIY","journalArticle","2022","Shi, C; Meng, QH; Nie, MS","A FEASIBLE ARRHYTHMIA CLASSIFICATION ALGORITHM BASED ON TRANSFORMER MODEL","JOURNAL OF NONLINEAR AND CONVEX ANALYSIS","","1345-4773","","","The auto-classification of arrhythmias plays an essential role in the earlier prevention and diagnosis of cardiovascular disease. Existing deep learning-based methods for arrhythmia classification commonly employ convolutional structures to process spatial information, and employ multiple approaches to process temporal information across data. We propose Arrhythmia Classification Algorithm Based on Transformer Model (CTA) that combines the Transformer model and the Attention mechanism for the prediction of ECG in order to leverage the spatial features and temporal information of the ECG signal. The results of experiments conducted on large datasets in the domain of ECG signals show that the proposed algorithm provides excellent prediction and classification per-formance and serves as a diagnostic aid for doctors.","2022","2025-02-26 20:37:01","2025-02-26 20:37:01","","2035-2047","","9","23","","","","","","","","","","English","","","","WOS:000883634900020","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0<br/>Total Times Cited:&nbsp;&nbsp;0<br/>Cited Reference Count:&nbsp;&nbsp;30</p>","","","Arrhythmia classification; attention mechanism; ECG; traneformer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PXRBEXW7","journalArticle","2024","Janes, A; Mcclay, E; Gurm, M; Boucher, TQ; Yeung, HH; Iarocci, G; Scheerer, NE","Predicting Social Competence in Autistic and Non-Autistic Children: Effects of Prosody and the Amount of Speech Input","JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS","","0162-3257","10.1007/s10803-024-06363-w","","Purpose: Autistic individuals often face challenges perceiving and expressing emotions, potentially stemming from differences in speech prosody. Here we explore how autism diagnoses between groups, and measures of social competence within groups may be related to, first, children's speech characteristics (both prosodic features and amount of spontaneous speech), and second, to these two factors in mothers' speech to their children. Methods: Autistic (n = 21) and non-autistic (n = 18) children, aged 7-12 years, participated in a Lego-building task with their mothers, while conversational speech was recorded. Mean F0, pitch range, pitch variability, and amount of spontaneous speech were calculated for each child and their mother. Results: The results indicated no differences in speech characteristics across autistic and non-autistic children, or across their mothers, suggesting that conversational context may have large effects on whether differences between autistic and non-autistic populations are found. However, variability in social competence within the group of non-autistic children (but not within autistic children) was predictive of children's mean F0, pitch range and pitch variability. The amount of spontaneous speech produced by mothers (but not their prosody) predicted their autistic children's social competence, which may suggest a heightened impact of scaffolding for mothers of autistic children. Conclusion: Together, results suggest complex interactions between context, social competence, and adaptive parenting strategies in driving prosodic differences in children's speech.","2024-05-04","2025-02-26 20:37:01","2025-02-26 20:37:01","","","","","","","","","","","","","","","English","","","","WOS:001233393800001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0<br/>Total Times Cited:&nbsp;&nbsp;0<br/>Cited Reference Count:&nbsp;&nbsp;93</p>","","","ADULTS; ATTENTION; Autism spectrum disorder (ASD); COMMUNICATION; INDIVIDUALS; INFANT-DIRECTED SPEECH; LANGUAGE; MIND; Mothers; PERCEPTION; Pitch; Prosody; Social competence; SPECTRUM DISORDERS; Speech; VOICE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4AMQ7XDE","journalArticle","2022","Faes, J; Gillis, J; Gillis, S","Speech production accuracy of children with auditory brainstem implants: A comparison with peers with cochlear implants and typical hearing using Levenshtein Distance","FIRST LANGUAGE","","0142-7237","10.1177/01427237211042216","","Auditory brainstem implantation (ABI) is a recent innovation in pediatric hearing restoration in children with a sensorineural hearing impairment. Only limited information is available on the spontaneous speech development of severe-to-profound congenitally hearing-impaired children who received an ABI. The purpose of this study was to investigate longitudinally the accuracy of ABI children's word productions in spontaneous speech in comparison to the accuracy of children who received a cochlear implant and children with normal hearing. The data of this study consist of recordings of the spontaneous speech of the first three Dutch-speaking children living in Belgium who received an ABI. The children's utterances were phonemically transcribed and for each word, the distance between the child's production and the standard adult phonemic transcription was computed using the Levenshtein Distance as a metric. The same procedure was applied to the longitudinal data of the children with CI and the normally hearing children. The main result was that the Levenshtein Distance decreased in the three children with ABI but it remained significantly higher than that of children with typical hearing and cochlear implants matched on chronological age, hearing age, and lexicon size. In other words, the phonemic accuracy increased in the children with ABI but stayed well below that of children without hearing loss and children with cochlear implants. Moreover, the analyses revealed considerable individual variation between the children with ABI.","2022-02","2025-02-26 20:37:01","2025-02-26 20:37:01","","22-50","","1","42","","","","","","","","","","English","","","","WOS:000702467400001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;2<br/>Total Times Cited:&nbsp;&nbsp;2<br/>Cited Reference Count:&nbsp;&nbsp;74</p>","","","AGE; Auditory brainstem implantation; INDIVIDUAL-DIFFERENCES; LENGTH; Levenshtein Distance; oral language; OUTCOMES; pediatric; PERCEPTION; PHONOLOGICAL DEVELOPMENT; REHABILITATION; SIMILARITY; speech production; STIMULATION; WORD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3DH3TC6J","journalArticle","2022","Silva, LFLE; Mello, H","A probabilistic approach to the distribution of subject and anacoluthon NPs in Topics in spontaneous speech","GRAGOATA-UFF","","1413-9073","10.22409/gragoata.v27i58.50708","","The definition of Topic as well as that of information structure in the literature is very broad (cf. BARBOSA, 2005; MELLO; SILVA, 2015). Here we assume the definition as proposed by the Language into Act Theory (CRESTI, 2000), which says that Topic is the textual unit that is performed by an intonational profile of the prefix type ('t HART et al. 1990), and that has the function of constituting the domain over which the illocutionary force applies. An NP in Topic either can be the subject of the following verb in Comment or an anacoluthon. Anacolutha NPs are phrases that bear no syntactic relations with the predication in Comment. In this paper, we show how NPs are distributed probabilistically between these two conditions when they are performed as Topics in spontaneous speech. For this purpose, we collected data from available spontaneous speech corpora informationally labeled - including the Topic unit as defined above - from three languages: European Spanish (NICOLAS MARTINEZ; LOMBAN SOMACARRERA, 2018), American English (CAVALCANTE; RAMOS, 2016), and Brazilian Portuguese (PANUNZI; GREGORI; MITTMANN, 2014). The statistical method used to calculate the probability was a mixed-effects logistic regression with crossed random effects conducted with the aid of R (R CORE TEAM, 2018). Three variables were chosen: accessibility of referent, animacy, and definiteness. The model showed that there are about five times more chances for an NP performed in Topic to be the subject of the verb in Comment if it is animate, definite, and given.","2022-05","2025-02-26 20:37:01","2025-02-26 20:37:01","","86-117","","58","27","","","","","","","","","","English","","","","WOS:000796475900004","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0<br/>Total Times Cited:&nbsp;&nbsp;0<br/>Cited Reference Count:&nbsp;&nbsp;58</p>","","","INFORMATION; NP; Probabilistic grammar; RECALL; Spoken syntax; Subject; SYNTAX; Topic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TTGJWNJI","journalArticle","2022","Eaton, CT; Burrowes, L","Comparing patterns of familiar language use across spontaneous speech contexts in individuals with nonfluent aphasia and healthy controls","APHASIOLOGY","","0268-7038","10.1080/02687038.2021.1966375","","Background: It is well-established that individuals with nonfluent aphasia produce proportionally more familiar or non-propositional language than neurotypical adults. Much less is known about the types of familiar language used or about the effects of either language context or impairment on usage patterns. Aims: The purpose of this study was to identify and compare types of familiar language across several spontaneous speech contexts in individuals with and without aphasia in order to refine models of familiar language use for clinical application. Methods & Procedures: Language transcripts from Aphasiabank of 154 individuals with moderate to severe post-stroke Broca's aphasia and gender- and age-matched controls were coded to identify and classify nine types of familiar language. Language samples included a story-telling task and three conversational topics. Non-parametric comparisons and Spearman's correlations were used to analyze usage patterns. Outcomes & Results: Individuals with aphasia produced significantly higher proportions of formulaic expressions (context-bound, stereotyped utterances) as compared to controls, but proportions of lexical bundles (connotation-free, multi-word utterances) did not significantly differ. Familiar language usage varied by language contexts and level of severity for individuals with aphasia, whereas production patterns of healthy controls were remarkably stable. Conclusions: This study offers insights into patterns of familiar language usage affected by linguistic ability and language context. A theoretical framework for conceptualising familiar language will result in improvements to existing interventions.","2022-12-02","2025-02-26 20:37:01","2025-02-26 20:37:01","","1397-1416","","12","36","","","","","","","","","","English","","","","WOS:000686024200001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;3<br/>Total Times Cited:&nbsp;&nbsp;3<br/>Cited Reference Count:&nbsp;&nbsp;55</p>","","","ACHIEVEMENT; ALZHEIMERS-DISEASE; ENGLISH; EXPRESSIONS; Familiar language; formulaic; FORMULAIC LANGUAGE; FREQUENCY; nonfluent aphasia; PEOPLE; SPEAKERS; spontaneous speech","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D9X89AWU","journalArticle","2021","Alonso-Hernández, JB; Barragán-Pulido, ML; Gil-Bordón, JM; Ferrer-Ballester, MA; Travieso-González, CM","Using a Human Interviewer or an Automatic Interviewer in the Evaluation of Patients with AD from Speech","APPLIED SCIENCES-BASEL","","2076-3417","10.3390/app11073228","","Currently, there are more and more frequent studies focused on the evaluation of Alzheimer's disease (AD) from the automatic analysis of the speech of patients, in order to detect the presence of the disease in an individual or for the evolutionary control of the disease. However, studies focused on analyzing the effect of the methodology used to generate the spontaneous speech of the speaker who undergoes this type of analysis are rare. The objective of this work is to study two different strategies to facilitate the generation of the spontaneous speech of a speaker for further analysis: the use of a human interviewer that promotes the generation of speech through an interview and the use of an automatic system (an automatic interviewer) that invites the speaker to describe certain visual stimuli. In this study, a database called Cross-Sectional Alzheimer Prognosis R2019 has been created, consisting of speech samples from speakers recorded using both methodologies. The speech recordings have been studied through a feature extraction based on five basic temporal measurements. This study demonstrates the discriminatory capacity between the speakers with AD and the control subjects independent of the strategy used in the generation of spontaneous speech. These results are promising and can serve as a basis for knowing the effectiveness and extension of automated interview processes, especially in telemedicine and telecare scenarios.","2021-04","2025-02-26 20:37:01","2025-02-26 20:37:01","","","","7","11","","","","","","","","","","English","","","","WOS:000638335600001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;3<br/>Total Times Cited:&nbsp;&nbsp;3<br/>Cited Reference Count:&nbsp;&nbsp;105</p>","","","Alzheimer’; ALZHEIMERS-DISEASE; ASSOCIATION; automatic interviewer; automatic voice recognition; DEMENTIA; DIAGNOSIS; FEATURE-SELECTION; LANGUAGE; MARKERS; MILD COGNITIVE IMPAIRMENT; RECOGNITION; s disease (AD); telecare; telemedicine; TOOLS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D7732PRC","journalArticle","2024","Kappen, M; Vanhollebeke, G; van der Donckt, J; Van Hoecke, S; Vanderhasselt, MA","Acoustic and prosodic speech features reflect physiological stress but not isolated negative affect: a multi-paradigm study on psychosocial stressors","SCIENTIFIC REPORTS","","2045-2322","10.1038/s41598-024-55550-3","","Heterogeneity in speech under stress has been a recurring issue in stress research, potentially due to varied stress induction paradigms. This study investigated speech features in semi-guided speech following two distinct psychosocial stress paradigms (Cyberball and MIST) and their respective control conditions. Only negative affect increased during Cyberball, while self-reported stress, skin conductance response rate, and negative affect increased during MIST. Fundamental frequency (F0), speech rate, and jitter significantly changed during MIST, but not Cyberball; HNR and shimmer showed no expected changes. The results indicate that observed speech features are robust in semi-guided speech and sensitive to stressors eliciting additional physiological stress responses, not solely decreases in negative affect. These differences between stressors may explain literature heterogeneity. Our findings support the potential of speech as a stress level biomarker, especially when stress elicits physiological reactions, similar to other biomarkers. This highlights its promise as a tool for measuring stress in everyday settings, considering its affordability, non-intrusiveness, and ease of collection. Future research should test these results' robustness and specificity in naturalistic settings, such as freely spoken speech and noisy environments while exploring and validating a broader range of informative speech features in the context of stress.","2024-03-06","2025-02-26 20:37:01","2025-02-26 20:37:01","","","","1","14","","","","","","","","","","English","","","","WOS:001180936100034","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0<br/>Total Times Cited:&nbsp;&nbsp;0<br/>Cited Reference Count:&nbsp;&nbsp;38</p>","","","CORTISOL; ISSUES; RESPONSES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
