"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"RLU5HDSP","conferencePaper","2023","Shah, Siddhant Bikram; Bhandari, Aashish; Shambharkar, Prashant Giridhar","Leveraging Multimodal Information in Speech Data for the Non-Invasive Detection of Alzheimer’s Disease","2023 14th International Conference on Computing Communication and Networking Technologies (ICCCNT)","","","10.1109/ICCCNT56998.2023.10307469","https://ieeexplore.ieee.org/document/10307469","Alzheimer’s disease (AD) is the most common form of dementia, affecting millions of individuals worldwide. Early identification and treatment of AD are critical for advanced planning and preventing the gradual emergence of harsher symptoms. Speech data analysis is a promising non-invasive tool for the early identification of AD. This study investigates the possibilities of employing machine learning (ML) and deep learning (DL) approaches for speech data processing describing methods for detecting Alzheimer’s disease using unimodal and multimodal data analysis of a patient’s speech. Thus, in this study, we analyzed speech recordings from participants and classified them into AD and normal control (NC) categories. According to experimental findings, using multimodal models might increase the accuracy and robustness of speech-related diagnoses, leading to the early identification of AD. With its insights into the possibilities of speech data analysis and multimodal models for this purpose, this work adds to the expanding body of knowledge on non-invasive methods for AD identification.","2023-07","2025-02-24 13:03:15","2025-02-24 13:03:15","2025-02-24 13:03:15","1-6","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2473-7674","","/Users/rebecasanz/Zotero/storage/M6RTZCX8/Shah et al. - 2023 - Leveraging Multimodal Information in Speech Data for the Non-Invasive Detection of Alzheimer’s Disea.pdf; /Users/rebecasanz/Zotero/storage/JKL9BNBD/10307469.html","","","Analytical models; Data analysis; Data models; Deep learning; Planning; Recording; Robustness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023 14th International Conference on Computing Communication and Networking Technologies (ICCCNT)","","","","","","","","","","","","","","",""
"6Z6PHW2V","conferencePaper","2022","Ilias, Loukas; Askounis, Dimitris; Psarras, John","A Multimodal Approach for Dementia Detection from Spontaneous Speech with Tensor Fusion Layer","2022 IEEE-EMBS International Conference on Biomedical and Health Informatics (BHI)","","","10.1109/BHI56158.2022.9926818","https://ieeexplore.ieee.org/document/9926818","Alzheimer's disease (AD) is a progressive neurological disorder, meaning that the symptoms develop gradually throughout the years. It is also the main cause of dementia, which affects memory, thinking skills, and mental abilities. Nowadays, researchers have moved their interest towards AD detection from spontaneous speech, since it constitutes a time-effective procedure. However, existing state-of-the-art works proposing multimodal approaches do not take into consideration the inter- and intra-modal interactions and propose early and late fusion approaches. To tackle these limitations, we propose deep neural networks, which can be trained in an end-to-end trainable way and capture the inter- and intra-modal interactions. Firstly, each audio file is converted to an image consisting of three channels, i.e., log-Mel spectrogram, delta, and delta-delta. Next, each transcript is passed through a BERT model followed by a gated self-attention layer. Similarly, each image is passed through a Swin Transformer followed by an independent gated self-attention layer. Acoustic features are extracted also from each audio file. Finally, the representation vectors from the different modalities are fed to a tensor fusion layer for capturing the inter-modal interactions. Extensive experiments conducted on the ADReSS Challenge dataset indicate that our introduced approaches obtain valuable advantages over existing research initiatives reaching Accuracy and F1-score up to 86.25% and 85.48% respectively.","2022-09","2025-02-24 13:04:05","2025-02-24 13:04:05","2025-02-24 13:04:05","1-5","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2641-3604","","/Users/rebecasanz/Zotero/storage/VDEI7T8Z/Ilias et al. - 2022 - A Multimodal Approach for Dementia Detection from Spontaneous Speech with Tensor Fusion Layer.pdf; /Users/rebecasanz/Zotero/storage/DEAYZVMA/9926818.html","","","Alzheimer's Disease; BERT; Deep learning; Dementia; Feature extraction; Gated Self-Attention; log-Mel spectrogram; Logic gates; Neural networks; Neurological diseases; Swin Transformer; Tensor Fusion Layer; Tensors; Transformers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022 IEEE-EMBS International Conference on Biomedical and Health Informatics (BHI)","","","","","","","","","","","","","","",""
"ZPSXP8E2","conferencePaper","2021","Liu, Ziming; Proctor, Lauren; Collier, Parker N.; Zhao, Xiaopeng","Automatic Diagnosis and Prediction of Cognitive Decline Associated with Alzheimer’s Dementia through Spontaneous Speech","2021 IEEE International Conference on Signal and Image Processing Applications (ICSIPA)","","","10.1109/ICSIPA52582.2021.9576784","https://ieeexplore.ieee.org/document/9576784","With the increasing prevalence of Alzheimer’s disease (AD), it is important to develop detectable biomarkers to reliably identify AD in the early stage. Language deficit is one of the common signs that appear in the early stage of mild Alzheimer’s disease. Therefore, using natural language processing and related machine learning algorithms for AD diagnosis using patients’ speech recordings has drawn more attention in recent years. In this study, three approaches are proposed to extract features through speech recording in this model: (1) using fine-tuning pre-trained encoder model (BERT) for transcripts from automatic transcription, (2) hand-crafted linguistic features for transcripts from automatic transcription, and (3) selected acoustic features for denoised speech recordings. The three designed approaches are applied to three tasks: AD diagnosis, MMSE score prediction, and cognitive decline inference. The approach using BERT yields the best performance in all three challenge tasks based on cross-validation results using the training dataset. Specifically, in the AD diagnosis task, 5-fold cross-validation using encoded features based on transcripts generated from Deep Speech yields an average classification accuracy of 97.18%. In the MMSE score prediction task, 5-fold cross-validation using BERT encoded features based on transcripts generated from Deep Speech yields an average Root Mean Squared Error (RMSE) of 3.76. In the cognitive decline inference task, the leave-one-out cross-validation using BERT encoded features based on transcripts generated from Sphinx or Deep Speech yields an average classification accuracy of 100%. The analyses suggest that the combination of automatic transcription and BERT may produce a significant performance in AD related detection and prediction problems.","2021-09","2025-02-24 13:04:07","2025-02-24 13:04:07","2025-02-24 13:04:07","39-43","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2642-6471","","/Users/rebecasanz/Zotero/storage/KIN9LR4J/Liu et al. - 2021 - Automatic Diagnosis and Prediction of Cognitive Decline Associated with Alzheimer’s Dementia through.pdf; /Users/rebecasanz/Zotero/storage/799JR92T/9576784.html","","","Alzheimer’s dementia; automatic speech recognition; Bit error rate; detection; Feature extraction; Linguistics; Machine learning algorithms; Natural language processing; prediction; Reliability; Training","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021 IEEE International Conference on Signal and Image Processing Applications (ICSIPA)","","","","","","","","","","","","","","",""
"GMNVJ5IX","journalArticle","2020","Alkenani, Ahmed H.; Li, Yuefeng; Xu, Yue; Zhang, Qing","Predicting Prodromal Dementia Using Linguistic Patterns and Deficits","IEEE Access","","2169-3536","10.1109/ACCESS.2020.3029907","https://ieeexplore.ieee.org/document/9218925","Language deficiency is evident in the onset of several neurodegenerative disorders yet has barely been investigated when first occurs on the continuum of cognitive impairment for the purpose of early diagnoses. Alzheimer’s disease (AD) is a neurodegenerative pathology that develops years prior to clinical manifestations and typically preceded by prodromal stages such as Mild Cognitive Impairment (MCI). Currently, the manual diagnostic procedures of both types are time consuming, following certain clinical criteria and neuropsychological examinations. Our study aims to establish state-of-the-art performance in the automatic identification of different dementia etiologies, including AD, MCI, and Possible AD (PoAD), and to determine whether patients with initial cognitive declines exhibit language deficits through the analysis of language samples deduced with the cookie theft picture description task. Data was derived from the cookie theft picture corpus of DementiaBank, from which all language samples of the identified etiologies were used, with a random subsampling technique that handles the skewness of the classes. Several original lexical and syntactic (i.e., lexicosyntactic) features were introduced and used alongside previously established lexicosyntactics to train machine learning (ML) classifiers against these etiologies. Further, a statistical analysis was conducted to uncover the deficiency across these etiologies. Our models resulted in benchmarks for differentiating all the identified classes with accuracies ranging between 95 to 98% and corresponding F1 values falling between 94 and 98%. The statistical analysis of our lexicosyntactic biomarkers shows that linguistic deviations are associated with prodromal as well as advanced neurodegenerative pathologies, being greatly impacted as cognitive decline increases and suggesting that language biomarkers may aid the early diagnosis of these pathologies.","2020","2025-02-24 13:04:10","2025-02-24 13:04:10","2025-02-24 13:04:10","193856-193873","","","8","","","","","","","","","","","","","","","IEEE Xplore","","Conference Name: IEEE Access","","/Users/rebecasanz/Zotero/storage/6XLIJ7ZS/Alkenani et al. - 2020 - Predicting Prodromal Dementia Using Linguistic Patterns and Deficits.pdf; /Users/rebecasanz/Zotero/storage/QARN7S2W/9218925.html","","","Acoustics; Alzheimer’s disease; clinical diagnosis; cognitive decline; Dementia; Feature extraction; feature selection; Linguistics; machine learning; neurolinguistics; prediction; prodromal dementia; Support vector machines; Syntactics; Task analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2SNJZFBE","journalArticle","2023","Guo, Zhiqiang; Ling, Zhenhua","Exploring the Topics of Audio Words for Detecting Alzheimer's Disease From Spontaneous Speech","IEEE Signal Processing Letters","","1558-2361","10.1109/LSP.2023.3334696","https://ieeexplore.ieee.org/document/10323509","Many studies have utilized speech data to automatically detect Alzheimer's Disease (AD). However, most of them simply take the speech data from a subject participating in a task (e.g., picture description) as a whole audio sequence, and lack considerations on separate utterances that may be related to different topics in the picture and are of different importance for discriminating AD patients from healthy controls. To this end, this letter proposes an AD detection method with topic modeling for utterances composed of audio words. First, an audio word discovery algorithm using Byte Pair Encoding (BPE) is designed to tokenize speech data without relying on text transcriptions. Then, a topic model is built that assigns each utterance a topic label in an unsupervised way. Finally, an Audio-Word HuBERT (AW-HuBERT) model integrating utterance-level topic labels is constructed for AD detection. This model is pretrained by training the existing HuBERT model with audio word sequences. The final decision for a recording is made by the weighted sum of utterance-level classification possibilities, and topic-dependent Area-Under-Curve (AUC) values are used as the weights. Experimental results on the DementiaBank dataset show that the proposed method achieves a better AD detection accuracy than state-of-the-art methods.","2023","2025-02-24 13:05:42","2025-02-24 13:05:42","2025-02-24 13:05:42","1727-1731","","","30","","","","","","","","","","","","","","","IEEE Xplore","","Conference Name: IEEE Signal Processing Letters","","/Users/rebecasanz/Zotero/storage/T4FFYD64/Guo and Ling - 2023 - Exploring the Topics of Audio Words for Detecting Alzheimer's Disease From Spontaneous Speech.pdf; /Users/rebecasanz/Zotero/storage/AFTVRFDQ/10323509.html","","","Alzheimer's disease; Data models; deep learning; Feature extraction; natural language processing; Signal processing algorithms; Speech coding; Speech processing; Task analysis; Training data; Vocabulary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DVK5NVAP","conferencePaper","2024","Sviderski, Marek; Barakat, Basel; Allen, Becky; MacFarlane, Kate","Multi-Task Learning with Acoustic Features for Alzheimer’s Disease Detection","2024 29th International Conference on Automation and Computing (ICAC)","","","10.1109/ICAC61394.2024.10718774","https://ieeexplore.ieee.org/document/10718774","This study explores the potential of acoustic features extracted from speech recordings for detecting Alzheimer’s Dementia (AD), employing a comprehensive approach that incorporates binary classification (healthy control vs. dementia), multiclass classification (healthy control, mild cognitive impairment, AD), and regression analyses (predicting MMSE scores). Additionally, demographic information of the participants was integrated to enhance the models’ predictive accuracy. Our methodology involved processing each dataset version through a series of machine learning models tailored to each task, starting with a baseline version, followed by hyperparameter optimisation, and finally applying a combination of preprocessing steps (scaling, outlier removal, dimensionality reduction, and skewness correction) to identify the optimal setup for each model.The findings indicate that preprocessing steps significantly improve model performance across all tasks, underscoring the importance of data preparation in machine learning workflows for healthcare applications. Notably, the use of acoustic data alone for AD detection shows promising results, suggesting a pathway toward more generalised approaches that could incorporate recordings in various languages without linguistic dependency. This opens up the possibility for scalable, non-invasive screening tools for AD, leveraging the universal nature of acoustic markers in speech for early detection and monitoring of this condition.","2024-08","2025-02-24 13:05:46","2025-02-24 13:05:46","2025-02-24 13:05:46","1-6","","","","","","","","","","","","","","","","","","IEEE Xplore","","","","/Users/rebecasanz/Zotero/storage/PLVFANRK/Sviderski et al. - 2024 - Multi-Task Learning with Acoustic Features for Alzheimer’s Disease Detection.pdf; /Users/rebecasanz/Zotero/storage/C7L9CM6U/10718774.html","","","acoustic analysis; Acoustics; Alzheimer’s dementia; Alzheimer's disease; Data models; feature engineering; Feature extraction; machine learning; Monitoring; Multitasking; Optimization; Predictive models; Recording; Regression analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 29th International Conference on Automation and Computing (ICAC)","","","","","","","","","","","","","","",""
"DMSKSHIV","conferencePaper","2021","Adhikari, Surabhi; Thapa, Surendrabikram; Singh, Priyanka; Huo, Huan; Bharathy, Gnana; Prasad, Mukesh","A Comparative Study of Machine Learning and NLP Techniques for Uses of Stop Words by Patients in Diagnosis of Alzheimer's Disease","2021 International Joint Conference on Neural Networks (IJCNN)","","","10.1109/IJCNN52387.2021.9534449","https://ieeexplore.ieee.org/document/9534449","Alzheimer's Disease (AD) is one of the most common forms of neuropsychological disorder in elderly people. It is a slow progressive disease affecting the brain cells. This affects the cognitive abilities of people and their daily activities. During the course of the disease, memory gets brutally affected too. Working as well as long-term declarative memory deteriorates in AD patients. Due to this deterioration of the memory, AD patients tend to show a decline in their communicative skills as well. This decline is reflected in their speech. AD patients usually have poor grammar along with very low coherent ideas. Also, they tend to repeat the words very often and hence become unclear on the message they are trying to convey. As the disease progresses, the speech is completely impaired, and the patients are left to sing or utter words that are totally out of context. Stopwords are the words that are most commonly used in language and it is often hypothesized that AD patients use them much often as compared to Control Normal (CN) subjects. It is seen that due to the degeneration of brain cells in AD patients, they have a tendency to use a lot of stopwords to fill their perplexities in their statements. In this paper, the usefulness of the stopwords in capturing the linguistic information of the patients suffering from AD are discussed. Learning algorithms are evaluated by including stopwords and dropping stopwords at preprocessing to draw comparisons.","2021-07","2025-02-24 13:05:49","2025-02-24 13:05:49","2025-02-24 13:05:49","1-8","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2161-4407","","/Users/rebecasanz/Zotero/storage/Q6H3P72P/Adhikari et al. - 2021 - A Comparative Study of Machine Learning and NLP Techniques for Uses of Stop Words by Patients in Dia.pdf; /Users/rebecasanz/Zotero/storage/SGL2DDIS/9534449.html","","","Alzheimer's Disease; Analytical models; Brain cells; Data Preprocessing; Feature Extraction; Linguistics; Natural Language Processing; Predictive models; Senior citizens; Speech analysis; Speech synthesis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021 International Joint Conference on Neural Networks (IJCNN)","","","","","","","","","","","","","","",""
"F4JHYYK4","conferencePaper","2024","El Hallani, Anass; Chakhtouna, Adil; Adib, Abdellah","Speech as a Window to the Brain: Innovative Techniques in Early Alzheimer’s Disease Detection","2024 IEEE 12th International Symposium on Signal, Image, Video and Communications (ISIVC)","","","10.1109/ISIVC61350.2024.10577888","https://ieeexplore.ieee.org/document/10577888","As dementia cases are projected to reach 150 million by 2050, with Alzheimer’s disease (AD) accounting for 60-70 % of instances, early detection becomes crucial. AD and other dementias currently rank as the seventh leading cause of death globally. Our study addresses this by employing speech analysis for AD detection, offering a non-invasive and cost-effective diagnostic tool. Utilizing the ADReSS dataset, we integrated advanced Deep Learning techniques, including YAMNet and VGGish, with Mel Frequency Cepstral Coefficients (MFCCs) for feature extraction. An autoencoder was employed for dimensionality reduction to isolate key speech features. We applied Random Forest (RF), Artificial Neural Networks (ANN), and Support Vector Machines (SVM) for classification. The ANN model outperformed others, achieving an impressive 89.3 % accuracy, surpassing current methodologies. This research highlights the efficacy of using speech analysis and ML, DL for early AD detection. Our approach, accessible and precise, promises advancements in early diagnosis and care for AD. Future work will aim to enhance model applicability to various stages of AD and related disorders.","2024-05","2025-02-24 13:05:53","2025-02-24 13:05:53","2025-02-24 13:05:53","1-6","","","","","","Speech as a Window to the Brain","","","","","","","","","","","","IEEE Xplore","","ISSN: 2832-8337","","/Users/rebecasanz/Zotero/storage/QCV997NP/El Hallani et al. - 2024 - Speech as a Window to the Brain Innovative Techniques in Early Alzheimer’s Disease Detection.pdf; /Users/rebecasanz/Zotero/storage/3F6QNT7Y/10577888.html","","","Accuracy; Alzheimer’s Disease; Artificial neural networks; Dimensionality reduction; DL; Feature extraction; MFCCs; ML; Radio frequency; Speech; Speech analysis; Support vector machines; VGGish; YAMnet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE 12th International Symposium on Signal, Image, Video and Communications (ISIVC)","","","","","","","","","","","","","","",""
"C2N2SR2F","webpage","","","Utilizing Linguistic and Acoustic features from Arabic Transcripts for Early Detecting Alzheimer’s Disease Using Different Machine Learning Algorithms | IEEE Conference Publication | IEEE Xplore","","","","","https://ieeexplore.ieee.org/document/10639034","","","2025-02-24 13:07:02","2025-02-24 13:07:02","2025-02-24 13:07:02","","","","","","","","","","","","","","","","","","","","","","","/Users/rebecasanz/Zotero/storage/55AHUHP4/10639034.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LWWXBALT","conferencePaper","2022","Zhu, Youxiang; Tran, Bang; Liang, Xiaohui; Batsis, John A.; Roth, Robert M.","Towards Interpretability of Speech Pause in Dementia Detection Using Adversarial Learning","ICASSP 2022 - 2022 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","","","10.1109/ICASSP43922.2022.9747006","https://ieeexplore.ieee.org/document/9747006","Speech pause is an effective biomarker in dementia detection. Recent deep learning models have exploited speech pauses to achieve highly accurate dementia detection, but have not exploited the interpretability of speech pauses, i.e., what and how positions and lengths of speech pauses affect the result of dementia detection. In this paper, we will study the positions and lengths of dementia-sensitive pauses using adversarial learning approaches. Specifically, we first utilize an adversarial attack approach by adding the perturbation to the speech pauses of the testing samples, aiming to reduce the confidence levels of the detection model. Then, we apply an adversarial training approach to evaluate the impact of the perturbation in training samples on the detection model. We examine the interpretability from the perspectives of model accuracy, pause context, and pause length. We found that some pauses are more sensitive to dementia than other pauses from the model’s perspective, e.g., speech pauses near to the verb “is”. Increasing lengths of sensitive pauses or adding sensitive pauses leads the model inference to Alzheimer’s Disease (AD), while decreasing the lengths of sensitive pauses or deleting sensitive pauses leads to non-AD.","2022-05","2025-02-24 13:07:05","2025-02-24 13:07:05","2025-02-24 13:07:05","6462-6466","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2379-190X","","/Users/rebecasanz/Zotero/storage/T24SSXBD/Zhu et al. - 2022 - Towards Interpretability of Speech Pause in Dementia Detection Using Adversarial Learning.pdf; /Users/rebecasanz/Zotero/storage/YVWCI6EV/9747006.html","","","acoustic feature; Adversarial machine learning; Deep learning; dementia detection; Feature extraction; interpretability; Perturbation methods; Speech pauses; Speech processing; Speech recognition; spontaneous speech; Training","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ICASSP 2022 - 2022 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","","","","","","","","","","","","","","",""
