"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"YPGV8RFT","conferencePaper","2019","Okediya, Theresa; Afolabi, Ibukun; Iheanetu, Olamma; Ojo, Sunday","Building Ontologyfor Yorùbá Language","Proceedings of the First International Workshop on NLP Solutions for Under Resourced Languages (NSURL 2019) co-located with ICNLSP 2019 - Short Papers","","","","https://aclanthology.org/2019.nsurl-1.19/","","2019","2025-03-01 10:29:29","2025-03-01 10:29:29","2025-03-01 10:29:28","124–130","","","","","","","","","","","Association for Computational Linguistics","Trento, Italy","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/GLYGGBDL/Okediya et al. - 2019 - Building Ontologyfor Yorùbá Language.pdf","","","","Freihat, Abed Alhakim; Abbas, Mourad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NSURL 2019","","","","","","","","","","","","","","",""
"74PZCB3C","conferencePaper","2018","Pou-Prom, Chloé; Rudzicz, Frank","Learning multiview embeddings for assessing dementia","Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing","","","10.18653/v1/D18-1304","https://aclanthology.org/D18-1304/","As the incidence of Alzheimer`s Disease (AD) increases, early detection becomes crucial. Unfortunately, datasets for AD assessment are often sparse and incomplete. In this work, we leverage the multiview nature of a small AD dataset, DementiaBank, to learn an embedding that captures different modes of cognitive impairment. We apply generalized canonical correlation analysis (GCCA) to our dataset and demonstrate the added benefit of using multiview embeddings in two downstream tasks: identifying AD and predicting clinical scores. By including multiview embeddings, we obtain an F1 score of 0.82 in the classification task and a mean absolute error of 3.42 in the regression task. Furthermore, we show that multiview embeddings can be obtained from other datasets as well.","2018-10","2025-03-01 10:29:29","2025-03-01 10:29:29","2025-03-01 10:29:28","2812–2817","","","","","","","","","","","Association for Computational Linguistics","Brussels, Belgium","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/C3MWH5Z7/Pou-Prom and Rudzicz - 2018 - Learning multiview embeddings for assessing dementia.pdf","","","","Riloff, Ellen; Chiang, David; Hockenmaier, Julia; Tsujii, Jun'ichi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EMNLP 2018","","","","","","","","","","","","","","",""
"3TQVUZI6","conferencePaper","2018","Song, Hoyun; You, Jinseon; Chung, Jin-Woo; Park, Jong C.","Feature Attention Network: Interpretable Depression Detection from Social Media","Proceedings of the 32nd Pacific Asia Conference on Language, Information and Computation","","","","https://aclanthology.org/Y18-1070/","","2018","2025-03-01 10:29:29","2025-03-01 10:29:29","2025-03-01 10:29:28","","","","","","","Feature Attention Network","","","","","Association for Computational Linguistics","Hong Kong","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/SAEKFMMN/Song et al. - 2018 - Feature Attention Network Interpretable Depression Detection from Social Media.pdf","","","","Politzer-Ahles, Stephen; Hsu, Yu-Yin; Huang, Chu-Ren; Yao, Yao","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PACLIC 2018","","","","","","","","","","","","","","",""
"RRC8WFYB","book","2018","","Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing","","","","","https://aclanthology.org/D18-1000/","","2018-10","2025-03-01 10:29:29","2025-03-01 10:29:29","2025-03-01 10:29:29","","","","","","","","","","","","Association for Computational Linguistics","Brussels, Belgium","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/HAWIKFDU/Riloff et al. - 2018 - Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing.pdf","","","","Riloff, Ellen; Chiang, David; Hockenmaier, Julia; Tsujii, Jun'ichi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2RPCNNBM","conferencePaper","2015","del Castillo, M. Dolores; Serrano, J. Ignacio; Oliva, Jesús","Computational cognitive modeling of inflectional verb morphology in Spanish-speakers for the characterization and diagnosis of Alzheimer`s Disease","Proceedings of the 2nd Workshop on Computational Linguistics and Clinical Psychology: From Linguistic Signal to Clinical Reality","","","10.3115/v1/W15-1208","https://aclanthology.org/W15-1208/","","2015-06-05","2025-03-01 10:29:29","2025-03-01 10:29:29","2025-03-01 10:29:29","61–70","","","","","","","","","","","Association for Computational Linguistics","Denver, Colorado","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/RDNGNTDL/del Castillo et al. - 2015 - Computational cognitive modeling of inflectional verb morphology in Spanish-speakers for the charact.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CLPsych 2015","","","","","","","","","","","","","","",""
"2FUTQIXQ","conferencePaper","2015","Fraser, Kathleen C.; Ben-David, Naama; Hirst, Graeme; Graham, Naida; Rochon, Elizabeth","Sentence segmentation of aphasic speech","Proceedings of the 2015 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","","","10.3115/v1/N15-1087","https://aclanthology.org/N15-1087/","","2015-05","2025-03-01 10:29:29","2025-03-01 10:29:29","2025-03-01 10:29:29","862–871","","","","","","","","","","","Association for Computational Linguistics","Denver, Colorado","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/CHYWVE6S/Fraser et al. - 2015 - Sentence segmentation of aphasic speech.pdf","","","","Mihalcea, Rada; Chai, Joyce; Sarkar, Anoop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NAACL-HLT 2015","","","","","","","","","","","","","","",""
"IYLFWVKY","journalArticle","2005","Markert, Katja; Nissim, Malvina","Comparing Knowledge Sources for Nominal Anaphora Resolution","Computational Linguistics","","","10.1162/089120105774321064","https://aclanthology.org/J05-3004/","","2005","2025-03-01 10:29:29","2025-03-01 10:29:29","2025-03-01 10:29:29","367–402","","3","31","","","","","","","","","","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/F7JWUV7S/Markert and Nissim - 2005 - Comparing Knowledge Sources for Nominal Anaphora Resolution.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BG4GFNSD","conferencePaper","2003","Landauer, Thomas","Pasteur`s Quadrant: Computational Linguistics, LSA, and Education","Proceedings of the HLT-NAACL 03 Workshop on Building Educational Applications Using Natural Language Processing","","","","https://aclanthology.org/W03-0207/","","2003","2025-03-01 10:29:29","2025-03-01 10:29:29","2025-03-01 10:29:29","46–52","","","","","","Pasteur`s Quadrant","","","","","","","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/AKCSZEBX/Landauer - 2003 - Pasteur`s Quadrant Computational Linguistics, LSA, and Education.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BEA-HLT 2003","","","","","","","","","","","","","","",""
"SZCSIX5P","conferencePaper","2003","Modjeska, Natalia N.; Markert, Katja; Nissim, Malvina","Using the Web in Machine Learning for Other-Anaphora Resolution","Proceedings of the 2003 Conference on Empirical Methods in Natural Language Processing","","","","https://aclanthology.org/W03-1023/","","2003","2025-03-01 10:29:29","2025-03-01 10:29:29","2025-03-01 10:29:29","176–183","","","","","","","","","","","","","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/CC8Q2659/Modjeska et al. - 2003 - Using the Web in Machine Learning for Other-Anaphora Resolution.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EMNLP 2003","","","","","","","","","","","","","","",""
"5S6DAIDY","conferencePaper","2024","Wilkens, Rodrigo; Watrin, Patrick; Cardon, Rémi; Pintard, Alice; Gribomont, Isabelle; François, Thomas","Exploring hybrid approaches to readability: experiments on the complementarity between linguistic features and transformers","Findings of the Association for Computational Linguistics: EACL 2024","","","","https://aclanthology.org/2024.findings-eacl.153/","Linguistic features have a strong contribution in the context of the automatic assessment of text readability (ARA). They have been one of the anchors between the computational and theoretical models. With the development in the ARA field, the research moved to Deep Learning (DL). In an attempt to reconcile the mixed results reported in this context, we present a systematic comparison of 6 hybrid approaches along with standard Machine Learning and DL approaches, on 4 corpora (different languages and target audiences). The various experiments clearly highlighted two rather simple hybridization methods (soft label and simple concatenation). They also appear to be the most robust on smaller datasets and across various tasks and languages. This study stands out as the first to systematically compare different architectures and approaches to feature hybridization in DL, as well as comparing performance in terms of two languages and two target audiences of the text, which leads to a clearer pattern of results.","2024-03","2025-03-01 10:29:29","2025-03-01 10:29:29","2025-03-01 10:29:29","2316–2331","","","","","","Exploring hybrid approaches to readability","","","","","Association for Computational Linguistics","St. Julian's, Malta","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/AZM4JQ7L/Wilkens et al. - 2024 - Exploring hybrid approaches to readability experiments on the complementarity between linguistic fe.pdf","","","","Graham, Yvette; Purver, Matthew","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Findings 2024","","","","","","","","","","","","","","",""
"JQZ8MHMM","conferencePaper","2024","Thapa, Surendrabikram; Rauniyar, Kritesh; Jafri, Farhan; Shiwakoti, Shuvam; Veeramani, Hariram; Jain, Raghav; Kohli, Guneet Singh; Hürriyetoğlu, Ali; Naseem, Usman","Stance and Hate Event Detection in Tweets Related to Climate Activism - Shared Task at CASE 2024","Proceedings of the 7th Workshop on Challenges and Applications of Automated Extraction of Socio-political Events from Text (CASE 2024)","","","","https://aclanthology.org/2024.case-1.33/","Social media plays a pivotal role in global discussions, including on climate change. The variety of opinions expressed range from supportive to oppositional, with some instances of hate speech. Recognizing the importance of understanding these varied perspectives, the 7th Workshop on Challenges and Applications of Automated Extraction of Socio-political Events from Text (CASE) at EACL 2024 hosted a shared task focused on detecting stances and hate speech in climate activism-related tweets. This task was divided into three subtasks: subtasks A and B concentrated on identifying hate speech and its targets, while subtask C focused on stance detection. Participants' performance was evaluated using the macro F1-score. With over 100 teams participating, the highest F1 scores achieved were 91.44% in subtask C, 78.58% in subtask B, and 74.83% in subtask A. This paper details the methodologies of 24 teams that submitted their results to the competition`s leaderboard.","2024-03","2025-03-01 10:33:10","2025-03-01 10:33:10","2025-03-01 10:33:09","234–247","","","","","","","","","","","Association for Computational Linguistics","St. Julians, Malta","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/VLHKAIHU/Thapa et al. - 2024 - Stance and Hate Event Detection in Tweets Related to Climate Activism - Shared Task at CASE 2024.pdf","","","","Hürriyetoğlu, Ali; Tanev, Hristo; Thapa, Surendrabikram; Uludoğan, Gökçe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BFYMY2V3","conferencePaper","2024","Nenchev, Ivan; Scheffler, Tatjana; de la Fuente, Marie; Stuke, Heiner; Wilck, Benjamin; Just, Sandra Anna; Montag, Christiane","Linguistic markers of schizophrenia: a case study of Robert Walser","Proceedings of the 9th Workshop on Computational Linguistics and Clinical Psychology (CLPsych 2024)","","","","https://aclanthology.org/2024.clpsych-1.4/","We present a study of the linguistic output of the German-speaking writer Robert Walser using NLP. We curated a corpus comprising texts written by Walser during periods of sound health, and writings from the year before his hospitalization, and writings from the first year of his stay in a psychiatric clinic, all likely at- tributed to schizophrenia. Within this corpus, we identified and analyzed a total of 20 lin- guistic markers encompassing established met- rics for lexical diversity, semantic similarity, and syntactic complexity. Additionally, we ex- plored lesser-known markers such as lexical innovation, concreteness, and imageability. No- tably, we introduced two additional markers for phonological similarity for the first time within this context. Our findings reveal sig- nificant temporal dynamics in these markers closely associated with Walser`s contempora- neous diagnosis of schizophrenia. Furthermore, we investigated the relationship between these markers, leveraging them for classification of the schizophrenic episode.","2024-03","2025-03-01 10:33:10","2025-03-01 10:33:10","2025-03-01 10:33:09","41–60","","","","","","Linguistic markers of schizophrenia","","","","","Association for Computational Linguistics","St. Julians, Malta","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/KLKCZ73J/Nenchev et al. - 2024 - Linguistic markers of schizophrenia a case study of Robert Walser.pdf","","","","Yates, Andrew; Desmet, Bart; Prud'hommeaux, Emily; Zirikly, Ayah; Bedrick, Steven; MacAvaney, Sean; Bar, Kfir; Ireland, Molly; Ophir, Yaakov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28WRUH3J","journalArticle","2022","Vincze, Veronika; Szabó, Martina Katalin; Hoffmann, Ildikó; Tóth, László; Pákáski, Magdolna; Kálmán, János; Gosztolya, Gábor","Linguistic Parameters of Spontaneous Speech for Identifying Mild Cognitive Impairment and Alzheimer Disease","Computational Linguistics","","","10.1162/coli_a_00428","https://aclanthology.org/2022.cl-1.5/","In this article, we seek to automatically identify Hungarian patients suffering from mild cognitive impairment (MCI) or mild Alzheimer disease (mAD) based on their speech transcripts, focusing only on linguistic features. In addition to the features examined in our earlier study, we introduce syntactic, semantic, and pragmatic features of spontaneous speech that might affect the detection of dementia. In order to ascertain the most useful features for distinguishing healthy controls, MCI patients, and mAD patients, we carry out a statistical analysis of the data and investigate the significance level of the extracted features among various speaker group pairs and for various speaking tasks. In the second part of the article, we use this rich feature set as a basis for an effective discrimination among the three speaker groups. In our machine learning experiments, we analyze the efficacy of each feature group separately. Our model that uses all the features achieves competitive scores, either with or without demographic information (3-class accuracy values: 68%–70%, 2-class accuracy values: 77.3%–80%). We also analyze how different data recording scenarios affect linguistic features and how they can be productively used when distinguishing MCI patients from healthy controls.","2022-03","2025-03-01 10:33:10","2025-03-01 10:33:10","2025-03-01 10:33:09","119–153","","1","48","","","","","","","","","","","","","","","ACLWeb","","Place: Cambridge, MA Publisher: MIT Press","","/Users/rebecasanz/Zotero/storage/SWTL2LQA/Vincze et al. - 2022 - Linguistic Parameters of Spontaneous Speech for Identifying Mild Cognitive Impairment and Alzheimer.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
